key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
47,"召喚出寵物「粘液膠」。<hex:02100103>其實就是被打散了之後自行恢復的小碎片。","其實就是被打散了的粘液怪。在挖掘工程中的汙水池裡自然產生的魔物，是採礦工們非常忌憚的對象。但是也有某部分奇怪愛好的人覺得粘液怪很有個性很可愛。","搭建柵欄居然要用到魔物<hex:02100103>的粘液，我在伊修加德那<hex:02100103>會兒可是想都不敢想啊。<hex:02100103>　　　　　　　——呂凱洛","黏黏細胞","讓範圍內的敵人增加「魔物」類型的弱點。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",30,30,2,True,True,False,False,False,4
48,"召喚出寵物「小小蔓德拉」。<hex:02100103>雖然現在的嚎叫聲還不至於太危險，不過也是相當有震懾力的。","蔓德拉的幼體。在綠地豐富的地方除草時，偶爾會發現剛發芽的幼小蔓德拉。如果硬把它從土裡拔出來的話，發出的嚎叫聲可能會讓人發狂。除草時一定要多加注意。","關於蔓德拉的情報我們<hex:02100103>了解得很少。<hex:02100103>　——艾歐澤亞博物學家","衝頂","對範圍內的敵人造成90攻擊力的傷害。",65,35,1,False,True,False,True,True,1
49,"召喚出寵物「哥布林玩偶」。<hex:02100103>因為沒人見過面具下的臉，所以玩偶也只能做外形了……","仿照哥布林英雄布雷福洛克斯而製作的魔法人偶。原本是用於宣傳其各種偉大事跡的，可是不知道為什麼刻上了科學家集團「青藍之手」的標記。","青藍之手　科學技術<hex:02100103>世界第一！<hex:02100103>　　——青藍之手成員","哥布妨礙","降低範圍內敵人特殊技點數最大值的50%。",40,45,2,False,True,True,False,False,4
50,"召喚出寵物「妖精娃娃」。<hex:02100103>可惜不能說話呼啾。","模仿妖精族外形的魔法人偶。材質是上等的妖精絹布，上面還施加了妖精族的獨特咒文。外表非常可愛，好像是仿照著剛出生不久的「神子」來做的。","傳說的神子……據說是<hex:02100103>一千年才會誕生一次的<hex:02100103>傳說中的妖精族。<hex:02100103>　　　　——弗里克希奧","咒文","令範圍內敵人的攻擊力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",40,30,4,False,True,False,False,False,4
51,"召喚出寵物「手指游標」。<hex:02100103>支配萬物命運的神的指引。","據說是模仿了古神造型的魔法人偶。某個哥布林的神學者在爛醉之後宣稱這個世界是編號第14的世界，在最初的那個世界裡，萬物主宰的姿態就是個指指點點的白色手套。","好奇怪的形狀。<hex:02100103>就像是手指一樣……<hex:02100103>　　　　　——阿莉塞","惡魔的選擇","令範圍內敵人的防禦力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",55,40,3,False,False,True,False,False,4
52,"召喚出寵物「無敵號模型」。<hex:02100103>傳說中的飛空艇，真想要個1:1的啊。","飛空艇的模型。原型是高風飛行社的創始人塔塔諾拉建造的無敵號飛空艇，因為這艘船沿用了大型船隻的設計，最終根本不能飛，浪費了大量的錢財，也是一段傳說了。","……想要打聽飛空艇的<hex:02100103>情報？你真是個無知無<hex:02100103>畏的冒險者啊。<hex:02100103>　　　　　　——呂多瓦","航空支援","令範圍內我方寵物的攻擊力增加20。當該寵物為「機件」類型時，攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",50,75,4,False,False,True,False,False,3
53,"召喚出寵物「盧恩人玩偶」。<hex:02100103>跟真人一樣可愛，而且沒有異味。","以利姆薩·羅敏薩著名的盧恩族街頭藝人扎扎盧恩為原型的魔法人偶。扎扎盧恩雖然紅極一時，但最後卻欠下一身債務。他後來為生活所迫，將自己的肖像使用權賣給了裁衣匠公會。","金庫靈柩亭是禁止盧恩<hex:02100103>人進入的。<hex:02100103>　——金庫靈柩亭的保鏢","閃閃金幣","令使用特殊技點數的寵物追加設施特效「奧秘核石」。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",60,40,3,False,True,False,False,False,3
54,"召喚出寵物「巧兒黑陸行鳥」。<hex:02100103>據說這種顏色的小陸行鳥將來會有飛行的能力？","小巧可愛的陸行鳥雛鳥。孵化出來時本來是黃色的，但是某天卻被一個戴著銀色首飾的男人染成了黑色。從那時起就作為黑陸行鳥生活了，最喜歡曼波舞曲。","嗯？怎麼在這裡有隻可<hex:02100103>愛的陸行鳥呼啾？<hex:02100103>　　　　　——迪露希奧","巧兒陷阱","設定陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成260攻擊力的傷害。",55,75,2,False,False,True,False,False,2
55,"召喚出寵物「發條衛月」。<hex:02100103>在任何情況下都不要試圖打開它的外殼……","模仿衛月造型的魔法人偶。曾經有個莽撞的音樂家想要去擋住衛月，結果自然是灰飛煙滅。雕金匠公會為了對他表示哀悼，製作了這個魔法人偶。內部材質不明。","衛月碎片的周圍及其<hex:02100103>內部都潛藏著未知的<hex:02100103>危險……<hex:02100103>　　　　——安娜艾爾","解除限制","令使用特殊技點數的寵物的移動速度提高30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",30,40,3,True,False,False,False,False,3
56,"召喚出寵物「奪心小魔」。<hex:02100103>莫名的恐怖感中透露出一種另類的可愛。","僱員撿回來的奇怪生物。還挺親近對它好的人。但根據妖異學者所說，它好像是以死者遺骸為媒介來到物質界的妖異奪心魔的幼體，會以人的精神為食。有種不可名狀的恐怖……","此怪物是妖異學者所認定的<hex:02100103>「妖異十二階」中排位第5階<hex:02100103>級的上級騎士級妖異。<hex:02100103>　　　　　　　——弗朗德隆","小爆破","令範圍內敵人的攻擊力降低40%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",75,50,2,False,False,True,False,False,4
57,"召喚出寵物「不說話的蜂鳥」。<hex:02100103>以前由海盜飼養的蜂鳥。很壞！","麥迪遜船長所飼養的蜂鳥。雖然腹部受傷很嚴重，不過藉由水神之力與主人一起重新復活，並捲土重來回到了沙斯塔夏溶洞。因為現在再也沒必要稱讚船長了，所以幾乎不怎麼說話了。","老大，很壞！<hex:02100103>老大，很壞！<hex:02100103>——貧嘴的蜂鳥","急事","將使用特殊技點數的寵物傳送回我方的中央萌寵之門。",50,35,3,False,False,False,False,False,9
58,"召喚出寵物「蜥蜴人玩偶」。<hex:02100103>惟妙惟肖，驚天動地！","模仿蜥蜴人族外形的魔法人偶。是灰黨的鍛鐵匠納爾基·冬參考冒險者帶去的自走人偶後製造出來的。雖然是做來玩的，卻也貫徹著灰黨追求至強的精神，是一個堅強的戰士。","雖然我看起來是貓魅，<hex:02100103>但我的心是蜥蜴人族。<hex:02100103>　　　　　——璐恩·夏","驚天動地","令範圍內我方寵物的防禦力增加10。當該寵物為「玩偶」類型時，防禦力增加30。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",30,25,4,False,True,False,False,False,3
59,"召喚出寵物「鳥人玩偶」。<hex:02100103>它相信它能飛翔，它相信它能觸摸天空，可惜它不能。","長風空力團的團員們學習人類的技術做出來的魔法人偶。參考了塔塔拉姆所帶來的雕金匠公會的人偶，做出了又野性又邪氣的成品。脾氣簡直和它的製作人們一個模子出來的。","居然將鳥人族與人類的<hex:02100103>技術融合！而且還懷有<hex:02100103>這麼壯大的夢想！<hex:02100103>　　　　　——塔塔拉姆","放鳥過來","令使用特殊技點數的寵物的防禦力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",40,30,2,False,True,False,True,False,3
60,"召喚出寵物「地靈娃娃」。<hex:02100103>嘀鈴鈴，嘀鈴鈴，地靈娃娃伴你同行。","模仿地靈族外形的魔法人偶。實際上是第789團輔祭巴戈為了讓敵人大意而製造的人形炸彈。因為第789團商人隨意地給拿來當作商品，所以肚子裡面的危險炸彈並沒有被拆除。","完全無法理解地靈族的<hex:02100103>世界。<hex:02100103>　　　　　——爾·阿夏","諂媚","令範圍內敵人的攻擊力降低40%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",30,30,3,False,True,False,False,False,4
61,"召喚出寵物「魚人玩偶」。<hex:02100103>手持三叉戰戟，掌管天下海域。可惜不會游泳。","模仿魚人族外形的魔法人偶。諾布一夥的兄長們造出來給弟弟們玩的東西。手中持有捕魚用的三叉戟，將魚人族戰士的形貌表現得惟妙惟肖。但是不能下水。","作為魚人族的戰士，<hex:02100103>必須要處亂不驚。<hex:02100103>　　　　　　——諾布","呼嘶","打消範圍內敵人的所有強化效果。",45,40,4,False,True,False,False,False,6
62,"召喚出寵物「巨像丙」。<hex:02100103>巨像丙 站起來了 想要成為同伴 正在看著你！","在艾歐澤亞出現了未知的巨像兵，前去調查的人發現了這隻小傢伙，看它好像很想成為同伴就收留了它。巨像丙是當時給它取的昵稱。","巨像丙　站起來了<hex:02100103>想要成為同伴<hex:02100103>正在看著你！<hex:02100103>　　　——古代諺語","蓄力","令使用特殊技點數的寵物的防禦力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",30,35,2,True,False,False,False,False,3
63,"召喚出寵物「香托託人偶」。<hex:02100103>黑色惡魔留下的魔法人偶，氣派非凡。","黑色惡魔留下的魔法人偶，氣派非凡。製作者在其中灌輸了強大的魔力，讓它能夠像活物一樣自由行動。如果將它丟棄的話好像會遭到詛咒，請切記。","哦呵呵呵呵！<hex:02100103>　　　——香托托","怒打擊","令使用特殊技點數的寵物的攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",45,60,2,False,True,False,True,False,3
64,"召喚出寵物「艾德薇雅人偶」。<hex:02100103>偶爾會變裝成平民家的女兒，她的父王又要鬧得滿城風雨了。","人偶的原型是索恩朝時代的艾德薇雅公主。是為了在女兒節期間開辦的公主人偶大賽上展出而製作的。和它的原型一樣，對外面的世界充滿了好奇心。","她是烏爾達哈索恩朝時代<hex:02100103>的公主。據說公主的失蹤<hex:02100103>事件就是女兒節的起源。<hex:02100103>　　　　　　——管家之王","公主人偶大賽","讓範圍內的敵人增加「玩偶」類型的弱點。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",50,50,4,False,False,True,False,False,4
65,"召喚出寵物「發條太陽」。<hex:02100103>我有一個美麗的願望，世界每一個角落都會變得溫暖又明亮。<hex:02100103>利用「戳指」可以改變上下位置。","可以用「戳指」來調整其高度的發光燈。因為烏爾達哈的某位貴婦感覺強光可以掩飾自己臉上的小皺紋，所以非常想要一個可以始終浮在空中的自動發光器。這個小太陽就是鍊金術士公會為此而做的。","如果我們不去外面曬曬太<hex:02100103>陽的話，就會變得無精打<hex:02100103>採，還會生病的呼啾。<hex:02100103>　　　　　　——拉琪西奧","日照","令使用特殊技點數的寵物的防禦力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",35,50,3,False,False,True,False,False,3
66,"召喚出寵物「軟軟墊子」。<hex:02100103>時刻準備著從堅硬的地面上保護你的屁屁。","裁衣匠公會製作的最高級軟墊。由號稱對屁股感受最有研究的裁衣匠公會會長雷多倫特·羅斯親自縫製，據說坐上去的感受舒服無比。","那個不中用的學者整天<hex:02100103>都在墊子上睡覺呼啾。<hex:02100103>　　　　　——歐姆希奧","小憩","打消範圍內敵我雙方身上的附加效果。",30,40,4,False,False,True,False,False,6
67,"召喚出寵物「光之戰偶」。<hex:02100103>「當世界被黑暗侵染之時，三位光之戰偶將會現身於世。」","以古代的「光之戰士」為原型的魔法人偶。在傳說裡，世界被黑暗籠罩時，突然出現了一群擁有各種能力的年輕人，據說他們在拯救了這個世界後就返回了他們的世界。留下的只有他們給萬物帶來的光芒……","由於靈災的後遺症的影<hex:02100103>響，我們都想不起光之<hex:02100103>戰士的容貌了……<hex:02100103>　　——吉莉·阿里亞珀","なし","",100,100,3,False,False,False,False,False,0
68,"","以古代的「光之戰士」為原型的魔法人偶。在傳說裡，世界被黑暗籠罩時，突然出現了一群擁有各種能力的年輕人，據說他們在拯救了這個世界後就返回了他們的世界。留下的只有他們給萬物帶來的光芒……","由於靈災的後遺症的影<hex:02100103>響，我們都想不起光之<hex:02100103>戰士的容貌了……<hex:02100103>　　——吉莉·阿里亞珀","疾風怒號","令範圍內敵人的攻擊力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",25,35,1,True,True,False,False,True,4
69,"","以古代的「光之戰士」為原型的魔法人偶。在傳說裡，世界被黑暗籠罩時，突然出現了一群擁有各種能力的年輕人，據說他們在拯救了這個世界後就返回了他們的世界。留下的只有他們給萬物帶來的光芒……","由於靈災的後遺症的影<hex:02100103>響，我們都想不起光之<hex:02100103>戰士的容貌了……<hex:02100103>　　——吉莉·阿里亞珀","微治療","令範圍內我方寵物恢復100點體力。當該寵物為「玩偶」類型時，恢復150點體力。",30,35,3,False,False,True,False,False,7
