key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
87,"製作委託：廉價的手環","現在冒險者的數量有逐漸增加的傾向，因而廉價的手環現在非常暢銷。我們急需向倉庫裡補貨，希望有技術和經驗的工匠們不要錯過這次商機。",9,6,9,2,5,0,1,0,39,39,False,13,171,0,39,80012,917664,True,0,1,7780,117,104,18,5,2257767,110007,True,0,14
88,"製作委託：鍛鍊用的格鬥武器","格里達尼亞歌劇團為了增強團員的身體素質，準備開始進行格鬥術的訓練。但是接到訂單之後我們發現現有的庫存不足以承擔這筆交易，因此希望能夠有技術熟練的工匠協助我們生產一批新貨，我們會支付相應的報酬。",9,6,9,2,5,0,1,0,39,39,False,13,171,0,39,80012,917665,True,0,1,11400,187,104,18,5,2257767,110007,True,0,14
89,"籌集委託：新手斥候用的長靴","我們鬼哭隊有一批新兵結束了訓練成功被選拔為斥候。為了向他們表達出色完成訓練的祝賀，同時也希望他們能夠從敵方地區順利脫身，我們準備向他們贈送一批長靴。希望接下這個委託的工匠能夠做出具有紀念意義的佳品。",19,6,9,2,5,0,1,0,90,90,False,13,171,0,54,80012,917666,True,0,1,8700,117,104,19,5,2648092,110010,True,0,14
90,"製作委託：用於新兵訓練的手套","烤餅練兵所最近好像想要為正在訓練的新兵準備手套。為了讓新兵在揮槍時手上不會磨出血泡，手套的質量一定要有保證。希望有熱心的工匠能夠來參與製作。",19,6,9,2,5,0,1,0,90,90,False,13,171,0,54,80012,917670,True,0,1,7350,117,105,18,5,2648092,110010,True,0,14
91,"製作委託：訓練用的盔帽","鬼哭隊在策劃一場新兵之間的槍術模擬戰，不過雖然他們使用的是訓練用的特殊槍頭，但是為了以防萬一還是需要對頭部等要害處加以防護。因此希望能夠有技術熟練的製革匠提供保護頭部的硬革盔帽。",19,6,9,2,5,0,1,0,90,90,False,13,171,0,54,80012,917671,True,0,1,8700,142,105,18,5,2648092,110010,True,0,14
92,"籌集委託：面向獵人的皮手套","最近狩獵的限制在逐漸放寬，可以預見將來的需求量會逐漸增多，所以我們現在計劃擴大庫存的數量。這麼好的商機千萬不要錯過，希望各位職業工匠能夠盡快加入我們。",9,6,9,2,5,0,1,0,39,39,False,13,171,0,39,80012,917672,True,0,1,8700,117,105,19,5,2257767,110007,True,0,14
93,"製作委託：日常用的皮靴","有傳言說神勇隊給新兵用的皮靴是以前陣亡隊員的物品。雖然這個傳言離事實大概十萬八千里，不過現在神勇隊在訂購新的硬革皮靴這一點是確鑿的。對這筆生意有興趣的工匠可以到麥森塔那裡了解詳細情況。",9,6,9,2,10,0,1,0,39,39,False,13,171,0,39,80012,917532,True,0,1,16000,143,106,18,5,2257767,110007,True,0,14
94,"製作委託：日常用的護腕","硬革護腕一直是城中的熱門商品，所以我們需要在倉庫中常備大量存貨。現招募對此感興趣的工匠，報酬豐厚。",9,6,9,2,10,0,1,0,39,39,False,13,171,0,39,80012,917533,True,0,1,10120,142,106,18,5,2257767,110007,True,0,14
95,"籌集委託：經過硬化處理的皮革","在經歷過幾百次旅程之後再結實的皮鞍也會損耗嚴重了。因此我們需要大量作為材料的硬革。希望有能力的工匠們能夠提供。",5,6,9,2,10,0,1,0,94,94,False,13,171,0,54,80012,917534,True,0,1,4240,142,106,19,5,2119045,110002,True,0,14
96,"製作委託：騎手用的格鬥服","在莫古力禮峰，訓練陸行鳥的工作人員待遇也都很優厚，我們需要為擔當訓練責任的騎手們準備一些相應的裝備。希望各位職業工匠們能夠提供給我們格鬥服的成品，我們會給出豐厚的報酬。",5,6,9,2,10,0,1,0,94,94,False,13,171,0,54,80012,917508,True,0,1,18940,142,107,18,5,2119045,110002,True,0,14
97,"製作委託：騎手用的戰靴","在莫古力禮峰，訓練陸行鳥的工作人員待遇也都很優厚，我們需要為擔當訓練責任的騎手們準備一些相應的裝備。希望各位職業工匠們能夠提供給我們戰靴的成品，我們會給出豐厚的報酬。",5,6,9,2,10,0,1,0,94,94,False,13,171,0,54,80012,917509,True,0,1,16000,143,107,18,5,2119045,110002,True,0,14
98,"籌集委託：提供給獵人的腰帶","最近幻術皇放寬了一部分狩獵的限制，使得黑衣森林裡又興起了狩獵之風。於是現在獵人腰帶非常暢銷，我們急需向倉庫裡補貨，希望能有工匠提供給我們加工好的成品。",9,6,9,2,10,0,1,0,39,39,False,13,171,0,39,80012,917510,True,0,1,18940,142,107,19,5,2257767,110007,True,0,14
99,"製作委託：廣受歡迎的項鏈","«黃昏»是一部描寫失戀的少女不得不從活死人和狼人之間二選一的喜劇故事。自從米·凱特劇場上演了這部劇以來，主人公所佩戴的項鏈突然變得異常暢銷。希望廣大工匠不要錯過此等賺錢良機。",9,6,9,2,15,0,1,0,39,39,False,13,171,0,39,80012,917535,True,0,1,19610,188,108,18,5,2257767,110007,True,0,14
100,"製作委託：提供給園藝工的皮帽","在黑衣森林中進行作業的園藝工們都很中意皮帽這種能夠保護視野的裝備。現在我們的庫存告急，急需補充新貨，希望廣大工匠不要錯過此等賺錢良機。",9,6,9,2,15,0,1,0,39,39,False,13,171,0,39,80012,917536,True,0,1,36700,145,108,18,5,2257767,110007,True,0,14
101,"籌集委託：大山羊鞣皮","大山羊的鞣皮的用途非常廣泛，從生活雜貨到武器防具幾乎都有用到這種材料。因此我們一定要保證其庫存量。希望能有工匠能夠提供加工過的鞣皮，我們會提供豐厚報酬。",7,6,9,2,15,0,1,0,107,107,False,13,171,0,55,80012,917537,True,0,1,11860,246,108,19,5,2255476,110004,True,0,14
102,"製作委託：提供給鬼哭隊的手環","鬼哭隊準備為守護九藤地區的第四槍隊隊員提供新的手鐲。由於訓練過於嚴厲，手鐲的損耗量很大。因此希望職業的工匠們能夠熱心提供已經製造完成的「硬革手環」成品。",7,6,9,2,15,0,1,0,107,107,False,13,171,0,55,80012,917514,True,0,1,32820,192,109,18,5,2255476,110004,True,0,14
103,"製作委託：提供給工匠的皮靴","霍桑山寨的一部分居民向我們訂購了一批工匠用的皮靴。由於森林中的環境不是很友好，因此皮靴的質量一定要過硬。對此有興趣的工匠們請生產出訂單要求的貨品送到負責人艾蕾德手中。",7,6,9,2,15,0,1,0,107,107,False,13,171,0,55,80012,917515,True,0,1,31000,286,109,18,5,2255476,110004,True,0,14
104,"籌集委託：廉價的手箍","由於城中來了很多想要學習幻術的新人冒險者，飛·烏爾工作室所發售的廉價手箍現在非常暢銷，甚至導致庫存變得緊張。因此現在飛·烏爾工作室正在招募工匠加緊生產。有興趣的工匠不妨關注一下。",9,6,9,2,15,0,1,0,39,39,False,13,171,0,39,80012,917516,True,0,1,25310,192,109,19,5,2257767,110007,True,0,14
105,"製作委託：演員用的護臂","格里達尼亞歌劇團即將上演他們的新歌劇«加爾提諾»。這場講述5年前大戰的新劇中有著很多動作性很強的表演，為了保護演員的安全，護臂之類的護具必不可少。希望有熱心的工匠能夠提供產品，劇團會提出豐厚的報酬。",9,6,9,2,20,0,1,0,39,39,False,13,171,0,39,80012,917538,True,0,1,42000,246,110,18,5,2257767,110007,True,0,14
106,"批發委託：大山羊鞣皮","飛·烏爾工作室近日發生了一場意外，一把大火令他們損失了倉庫中近1/3的大山羊鞣皮。為了補貨，他們向黑兔堂提交了大量的訂單。希望有熱心的工匠能夠來共同協力。",9,6,9,2,20,0,1,0,39,39,False,13,171,0,39,80012,917539,True,0,1,12960,248,110,26,5,2257767,110007,True,0,14
107,"籌集委託：贈給義勇兵的鴨嘴靴","我等鬼哭隊第五槍隊為了表達對志願成為義勇兵的年輕人們的謝意，準備贈送給他們一批結實的鴨嘴靴。希望擅長製作皮靴的製革匠師傅能夠積極協助我們。",13,6,9,2,20,0,1,0,129,129,False,13,171,0,56,80012,917540,True,0,1,42000,193,110,19,5,2257677,110006,True,0,14
108,"製作委託：作業用的護手","我等鬼哭隊第五槍隊正在為提高輔城的防禦設施做準備，其中也包括與當地居民一同修建防護壁。為了在作業中提高效率，我們需要一批結實的半指護手。希望擅長這方面的製革匠師傅能夠積極協助我們。",13,6,9,2,20,0,1,0,129,129,False,13,171,0,56,80012,917520,True,0,1,42000,246,111,18,5,2257677,110006,True,0,14
109,"批發委託：提供給鬼哭隊的鋼拳","我等鬼哭隊第五槍隊正在籌備訓練用的鋼拳。為了將不法之徒繩之以法，日常的體術鍛鍊也是不可或缺的。因此需要相應的武器來進行訓練。請有心人務必前來幫忙。",13,6,9,2,20,0,1,0,129,129,False,13,171,0,56,80012,917521,True,0,1,32010,249,111,26,5,2257677,110006,True,0,14
110,"製作委託：訓練義勇兵用的上衣","為迎擊鳥人族來襲，我等鬼哭隊第五槍隊正在教授輔城的年輕人槍術。為了給他們籌備裝備，衷心希望有能力製作訓練用上衣的工匠來協助我們。",13,6,9,2,20,0,1,0,129,129,False,13,171,0,56,80012,917522,True,0,1,48040,207,111,18,5,2257677,110006,True,0,14
111,"製作委託：大山羊革包覆的盾","上次靈災對庫爾札斯地區的畜牧業造成了相當大的打擊，因此我們的大山羊革進口量也受到了很大的影響。這樣下去我們會無法保證山羊革皮盾的供應。現急需能夠提供成品的工匠們協助製作。",9,6,9,2,25,0,1,0,39,39,False,13,171,0,39,80012,917703,True,0,1,69330,264,112,18,5,2257767,110007,True,0,14
112,"籌集委託：贈送給冒險者的手環","我等鬼哭隊第五槍隊為了表達對協助維持周邊地區治安的冒險者們的謝意，準備贈送給他們一批手環。希望擅長製作手環的製革匠師傅能夠積極協助我們。",13,6,9,2,25,0,1,0,129,129,False,13,171,0,56,80012,917704,True,0,1,61840,242,112,19,5,2257677,110019,True,0,14
113,"批發委託：領航員用的旅行腰帶","利姆薩·羅敏薩的布魯蓋爾商會向我們發來了面向領航員的腰帶的訂單。而且特別強調需要受到海風也不會受潮的優質旅行腰帶。所以希望能有做事牢靠的工匠來參與製作。",9,6,9,2,25,0,1,0,39,39,False,13,171,0,39,80012,917705,True,0,1,52840,396,112,26,5,2257767,110007,True,0,14
114,"製作委託：贈給體術指導員的鋼拳","我等鬼哭隊第五槍隊為了能夠制服並逮捕不法之徒，相應的體術訓練是不可少的。因此我們準備贈送給體術指導員一批鋼拳以表達謝意。請有心的工匠師傅們務必前來協助。",13,6,9,2,25,0,1,0,129,129,False,13,171,0,56,80012,917706,True,0,1,58720,280,113,18,5,2257677,110019,True,0,14
115,"製作委託：面向鬼哭隊預備役的皮甲","我們鬼哭隊第五槍隊正在計劃召集因情況退伍的老兵，建立為預備役。因此我們也相應地要為老兵們準備皮甲。但是現在庫存的情況恐怕難以完全承受，希望能盡快有職業工匠來協助製作。",13,6,9,2,25,0,1,0,129,129,False,13,171,0,56,80012,917707,True,0,1,79310,468,113,18,5,2257677,110019,True,0,14
116,"批發委託：贈給義勇兵的鴨嘴靴","我等鬼哭隊第五槍隊為了表達對志願成為義勇兵的年輕人們的謝意，準備贈送給他們一批結實的鴨嘴靴。希望擅長量產皮靴的製革匠師傅能夠積極協助我們。",13,6,9,2,25,0,1,0,129,129,False,13,171,0,56,80012,917708,True,0,1,62390,247,113,26,5,2257677,110019,True,0,14
117,"籌集委託：用作樣品的旅行腰帶","我的主人格格魯玖發現利姆薩·羅敏薩缺乏優質皮革製品，因此想出了新的生意。我們想試驗性地將旅行腰帶投入市場。希望手藝精湛的工匠能協助我們。",113,6,9,2,30,0,1,0,206,206,False,13,171,0,32,80012,917709,True,0,1,99780,342,114,19,5,3999030,110031,True,0,14
118,"品質指定：優質野豬護拳","我們之前接到了在黑檀商店街中開店的烏爾達哈商人的格鬥武器訂單，雖然按期繳納了貨物，卻因為出現了品質問題而退了回來。因此這次我們希望繳納讓他們無話可說的最高品質貨品，現招募技術力高超的熟練工匠，我們會準備豐厚的報酬。",9,6,9,2,30,0,1,0,39,39,False,13,171,0,39,80012,917710,True,0,1,84510,383,114,18,5,2257767,110007,True,0,14
119,"批發委託：巨蟾蜍革","利姆薩·羅敏薩的納爾迪克＆威米利作坊向我們發來了巨蟾蜍革的大批量訂單。看上去是打算用來給武器的把手加上防滑皮套。希望能夠有擅長量產作業的熟練工匠前來協助。",9,6,9,2,30,0,1,0,39,39,False,13,171,0,39,80012,917711,True,0,1,30790,314,273,26,5,2257767,110007,True,0,14
120,"製作委託：熟練傭兵用的皮手套","我的主人格格魯玖想將皮手套送給護衛，用來感謝他們平時辛勤工作。希望有能力的工匠為我們製作適合傭兵使用的皮手套。",113,6,9,1,30,0,1,0,206,206,False,13,171,0,32,80011,917712,True,0,1,129410,365,115,18,5,3999030,110031,True,0,14
121,"製作委託：小貓咪的皮革項環","我的主人格格魯玖想將革製的項環送給「一直以來和他很親近的小貓咪」。請別想太多，使用上等的皮革，製作美麗的項環。",113,6,9,1,30,0,1,0,206,206,False,13,171,0,32,80011,917713,True,0,1,54870,469,115,18,5,3999030,110031,True,0,14
122,"批發委託：捐贈給黑渦團的項環","為向利姆薩·羅敏薩的政府表達協助之意，我的主人格格魯玖想向黑渦團捐贈防具。為此需要數個項環。希望有能力的工匠協助我們。",113,6,9,1,30,0,1,0,206,206,False,13,171,0,32,80011,917714,True,0,1,49380,445,274,26,5,3999030,110031,True,0,14
123,"籌集委託：異端審問官用的鞣革手箍","領導伊修加德正教的教皇廳下了訂單，說是需要面向異端審問官的鞣革手箍。想要抓捕異端者，需要有過人的魔法天賦。因此請為他們準備適合魔法高手使用的精品。",122,6,9,2,35,0,1,0,385,385,False,13,171,0,63,80012,917715,True,0,1,92920,380,116,19,5,3643002,110062,True,0,14
124,"製作委託：毒蜥蜴革皮靴","第七靈災已經過去了5年，現在終於能夠喘口氣了。高價商品在格里達尼亞的銷量也在逐日攀升。因此我們想推出一款用毒蜥蜴革製作的皮靴。希望幹活細心的工匠來協助我們。",9,6,9,2,35,0,1,0,39,39,False,13,171,0,39,80012,917716,True,0,1,153180,339,116,18,5,2257767,110007,True,0,14
125,"批發委託：防具用的野豬革","大國防聯軍雙蛇黨委託製革匠公會增產防具。但製造防具的重要材料不夠用。請對大量製作有自信的工匠來幫我們做野豬革。",9,6,9,2,35,0,1,0,39,39,False,13,171,0,39,80012,917717,True,0,1,41330,433,275,26,5,2257767,110007,True,0,14
126,"製作委託：優質皮革格鬥服","四大名門之一的福爾唐家向我們定了皮革格鬥服。雖然不明白為什麼要在寒冷的庫爾札斯穿暴露的格鬥服，但請按照訂單，為我們提供精製的皮革格鬥服。",122,6,9,2,35,0,1,0,385,385,False,13,171,0,63,80012,917718,True,0,1,173660,408,117,18,5,3643002,110062,True,0,14
127,"製作委託：望遠鏡技師用的護手","阿德內爾占星台下了訂單，說是要為維修大型望遠鏡的技師準備護手。請為我們提供適合細緻作業的半指護手。",122,6,9,2,35,0,1,0,385,385,False,13,171,0,63,80012,917719,True,0,1,173660,551,117,18,5,3643002,110062,True,0,14
128,"批發委託：結實的皮革項環","教皇廳向我們訂製了大量皮革項環。項環的具體用途不明，但從「和鋼鐵一樣結實」這點要求分析，應該是用來束縛異端者的。不管他們用來做什麼，請提供大量項環。",122,6,9,2,35,0,1,0,385,385,False,13,171,0,63,80012,917720,True,0,1,66280,339,276,26,5,3643002,110062,True,0,14
129,"籌集委託：鳥欄管理員用的工裝褲","狄蘭達爾家向來注重培育陸行鳥，因此會給老練的鳥欄管理員提供豐厚的待遇。他們需要鳥欄管理員用的工作服。請為他們提供用高級野豬革縫製的工作服。",123,6,9,2,40,0,1,0,402,402,False,13,171,0,63,80012,917721,True,0,1,178400,531,118,19,5,3643494,110063,True,0,14
130,"製作委託：輕便短裙","不少冒險者都認為金屬鎧不適合在黑衣森林中活動，他們想要更輕便的衣裝。請用野豬革為這些冒險者製作輕便的短裙。請對細緻工作有自信的工匠前來幫忙。",9,6,9,2,40,0,1,0,39,39,False,13,171,0,39,80012,917722,True,0,1,178400,398,118,18,5,2257767,110007,True,0,14
131,"批發委託：拳鬥士風格鬥服","身著格鬥服的半裸拳鬥士很受鬥技場的闊太太們歡迎，因此不少男士都想買此款格鬥服。雖然是件很可笑的事，但不能放過此商機，請對大量製作有自信的工匠來協助我們。",9,6,9,2,40,0,1,0,39,39,False,13,171,0,39,80012,917723,True,0,1,160560,537,277,26,5,2257767,110007,True,0,14
