key,0
682,"雖然受到了出乎意料的襲擊，不過已經獲得了伊甸控制權的一行人終於要開始為重新取回屬性之力而行動起來。據於里昂熱所說，最初應該啟動的屬性乃是所有生命之源的水屬性之力。乘上伊甸的暗之戰士們來到了第一世界曾經最深的海底，此處有著一條巨大的海溝——涅柔斯海淵，於里昂熱利用暗之戰士心中水神「利維亞桑」的形象進行了構想請神。挑戰構想蠻神，啟動水屬性！"
683,"琳調查伊甸內部後發現了奇怪的水晶。看上去只是漂亮而又普通的結晶體，可是從表面窺視水晶的內部據說能看到不可思議的景象。在琳的催促下，暗之戰士拿起了水晶……水晶中便映射出了暗之戰士為了取回大地的屬性之力所經歷過的戰鬥景象。不過映射出的景象又與實際戰鬥時的經歷有所不同。看來這個水晶能讓人看到另外一種可能性。如今暗之戰士將要再次體驗圍繞著伊甸所展開的最初的攻防戰。"
684,"傳送到伊甸內部的暗之戰士們打倒了嚴陣以待的守護者，成功地佔領了伊甸中樞。之後琳運用光之巫女的力量控制了伊甸，使其脫離空無大地，飄浮於空。可是一行人還沒來得及歡喜，伊甸就遭到了不明敵人的襲擊。將侵入內部的敵人交給桑克瑞德等人處理，暗之戰士為了迎擊從上空飛來的襲擊者，奔向了伊甸的甲板。"
685,"琳調查伊甸內部後發現了奇怪的水晶。看上去只是漂亮而又普通的結晶體，可是從表面窺視水晶的內部據說能看到不可思議的景象。在琳的催促下，暗之戰士拿起了水晶……水晶中便映射出了暗之戰士為了取回大地的屬性之力所經歷過的戰鬥景象。不過映射出的景象又與實際戰鬥時的經歷有所不同。看來這個水晶能讓人看到另外一種可能性。如今暗之戰士將要再次體驗圍繞著伊甸所展開的最初的攻防戰。"
686,""
687,"愛梅特賽爾克說你什麼都不是、不曾擁有完整的生命，還說無論是鏡像世界還是原初世界，都不過和垃圾一樣……但就算再怎麼被否定，人們依然祈禱著、掙扎著、薪火代代相傳地活到了今天，並且現在也依舊想要延續未來，反抗世界的毀滅。為了在漫長旅程中一直陪伴在自己身邊的夥伴、旅途中遇到的人們，以及跨越時空等待著自己的友人。現在，榨出你全部的力量，化身為真正的反叛者！同自無數世界中召喚來的7位勇士一起，挑戰愛梅特賽爾克——冥王哈迪斯吧！"
688,""
689,"打倒了通過構想請神召喚出來的利維亞桑，一行人回到據點，看到突然出現在空無大地的湖泊。實際感受到啟動水屬性的成果後，暗之戰士們下定決心接下來要取回土屬性。下一個目的地是曾經的世界最高峰——阿特拉斯山。在山頂進行了土神「泰坦」的構想請神，暗之戰士將用激鬥來喚醒土屬性之力！"
690,"琳調查伊甸內部後發現了奇怪的水晶。看上去只是漂亮而又普通的結晶體，可是從表面窺視水晶的內部據說能看到不可思議的景象。在琳的催促下，暗之戰士拿起了水晶……水晶中便映射出了暗之戰士為了取回大地的屬性之力所經歷過的戰鬥景象。不過映射出的景象又與實際戰鬥時的經歷有所不同。看來這個水晶能讓人看到另外一種可能性。如今暗之戰士將要再次體驗圍繞著伊甸所展開的最初的攻防戰。"
691,""
692,"位於雷克蘭德中央的巨大始源湖南端，存在著一箇舊時菁靈王族居住的宮殿。雖然光之泛濫後已經沒有了菁靈族居住，但在紫色與綠色的點綴中名副其實如宇宙般美麗的宮殿依舊靜靜坐落在那裡。現在，暗之戰士一行為了拜訪隱居此處的恩莫族隱者而來到了宮殿面前……"
693,"這是異世界的詩人獻給另一位英雄的輓歌。這位英雄沒有靠代表自己職務的稱呼隱藏自己，而是主動亮出了自己的真名，英勇戰鬥。既然如此，按照夜之民的習俗，理應念誦他的真名，為他舉行送葬之儀。<hex:02100103>此戰，只為將他的信念銘刻於心，絕不忘記。"
694,"龍堡內陸低地出現了一座機械城，而遙遠東方草原上暮暉之民的傳承中，有著與其非常相似的金屬巨人的傳說。既然如此，就以這個傳說為基礎編織一個故事吧。<hex:02100103>異國的詩人讓想像乘上翅膀，創作出了一首絕境的詩歌。那是機械之神將希望託付給一名人類的故事……"
695,""
696,""
697,""
698,""
699,""
700,"根據在通向機械遺跡的坑道中遇到的白衣女性2P所言，遺跡的深處潛伏著機械生物們的控制者。為了消除未知的威脅，暗之戰士同意了阿諾古和科諾古對遺跡展開探索調查的提議，潛入了工廠廢墟當中。"
701,"太陽神草原中央的昂薩哈凱爾有著豐富的水源，暮暉之民的各個部落為了獲得這片肥沃土地的支配權展開了激烈的競爭。其中奧勒奔部與黑渦團結盟、艾金部與雙蛇黨結盟、而呼洛部則與恆輝隊結盟，紛紛增強了自己的戰力。冒險者們啊，為了各自同盟部落的名譽，奮勇參加爭奪土地支配權的「那達慕」，與「無垢的大地」訂下契約吧！"
702,""
703,""
704,""
705,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
706,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
707,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
708,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
709,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
710,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
711,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
712,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
713,"跑起來，跳起來，向著終點前進！　用魔法棱晶的幻影裝飾得五彩繽紛的跳跳樂挑戰在此登場！　收集仙人刺獎盃提升獎勵，並在限制時間內抵達終點！"
714,"靜靜聳立於黑風海底的幻影古代城市「亞馬烏羅提」。在這座城市的西邊更深處的海底發現了新的遺跡。這座遺跡與鰭人潮池一樣並非是愛梅特賽爾克施展的幻影，而是實際存在的。<hex:02100103>尋求古代知識的暗之戰士一行人藉由妖靈俾斯麥的幫助，前往西邊的昏暗海底。可是敵對的鰭人族鰨沙派先一步進入了遺跡。"
715,"一行人與神秘少女蓋婭一同再次來到了空無大地，繼續利用伊甸之力進行屬性啟動。接下來適合啟動雷屬性的地點是長年被雨雲覆蓋的甘多夫雷平原。在落雷形成的千瘡百孔之地展開構想請神術式，與構想蠻神一決勝負，取回失去的雷屬性！"
716,"完成六屬性啟動後，一行人使空無大地重新取回了生機。另一方面，蓋婭發現了神秘的水晶，便認為可能使自己恢復記憶，於是就將這塊比叉子還重的水晶拿了回來。做好思想準備的暗之戰士窺視了水晶的內部，水晶中便映射出了第二次調查作戰中所經歷過的戰鬥景象。最初的食罪靈伊甸以及隱藏在暗之巫女蓋婭的謎團至今仍然不明。如今暗之戰士將要再次體驗圍繞著伊甸所展開的進一步的攻防戰。"
717,"曾經率領加雷馬帝國軍第十四軍團的蓋烏斯·範·巴埃薩修復了從阿拉米格發掘出的古代亞拉戈帝國對蠻神兵器「究極神兵」，並將其作為了進攻艾歐澤亞的王牌。對此，艾歐澤亞同盟軍指揮冒險者部隊強行展開破壞作戰。最終成功破壞掉了究極神兵。可是帝國軍並沒有放棄。究極神兵的後續機體被悄然開發了出來。在基姆利特迎擊紅寶石神兵這一新的威脅！"
718,"加隆德煉鐵廠為了改善艱難的資金鏈而新開設了模型品牌。隸屬於該公司的模型師十分憧憬打倒了紅寶石神兵的英雄。居然提出想要讓英雄鑒賞一下剛完成的新製品。<hex:02100103>面對精巧複製出的紅寶石神兵模型，模型師不斷地闡述著自己無盡的妄想。按照他的說法，如果將該模型藉由古代亞拉戈文明的遺物「模擬戰系統」掃描一下，便能體驗更加激烈的模擬戰鬥……"
719,"一行人討伐了由構想請神召喚出的拉姆，可是空無大地並沒有顯著的變化。不過據於里昂熱所說，只要取迴風屬性和火屬性，就能行形成從大地到大氣的水循環，由此沒準會形成降雨。至此為了保持屬性的平衡，決定同時啟動兩種屬性。接下來的目的地是太陽與暴風的寓言的發祥地「灰揚旅路」。在那裡同時展開了風神「迦樓羅」與火神「伊弗利特」的構想請神術式，在與雙蠻神的激戰中贏得勝利，啟動風屬性與火屬性！"
720,"完成六屬性啟動後，一行人使空無大地重新取回了生機。另一方面，蓋婭發現了神秘的水晶，便認為可能使自己恢復記憶，於是就將這塊比叉子還重的水晶拿了回來。做好思想準備的暗之戰士窺視了水晶的內部，水晶中便映射出了第二次調查作戰中所經歷過的戰鬥景象。最初的食罪靈伊甸以及隱藏在暗之巫女蓋婭的謎團至今仍然不明。如今暗之戰士將要再次體驗圍繞著伊甸所展開的進一步的攻防戰。"
721,""
722,""
723,""
724,""
725,"在西德的記憶中，解放者與瓦厲斯的幻影曾一決勝負。那時的瓦厲斯尚未登基，仍是指揮著帝國全軍的大將軍。從解放者口中聽到了如此奇妙體驗的異國的劇作家露出了微笑。<hex:02100103>他隨即朗讀起了靠即興發揮創造出的瓦厲斯的旁白。如今解放者一邊聆聽著他的講述一邊開始再次體驗與豪腕無雙的大將軍瓦厲斯的激鬥。"
726,"同時打倒了構想請神召喚出的迦樓羅與伊弗利特，終於只剩下最後啟動冰屬性了。另一方面，對於自己的記憶沒有任何恢復徵兆的蓋婭為此感到十分焦躁，結果導致自身蘊藏的暗之力失控。暗之力引來了大量的食罪靈將伊甸包圍，結果強大的暗之核心就連食罪靈也一併操控，開始襲擊蓋婭與暗之戰士。失去意識的蓋婭就交給於里昂熱他們照顧，前往伊甸甲板擊退神秘物體！"
727,"完成六屬性啟動後，一行人使空無大地重新取回了生機。另一方面，蓋婭發現了神秘的水晶，便認為可能使自己恢復記憶，於是就將這塊比叉子還重的水晶拿了回來。做好思想準備的暗之戰士窺視了水晶的內部，水晶中便映射出了第二次調查作戰中所經歷過的戰鬥景象。最初的食罪靈伊甸以及隱藏在暗之巫女蓋婭的謎團至今仍然不明。如今暗之戰士將要再次體驗圍繞著伊甸所展開的進一步的攻防戰。"
728,"琳焦急的呼喊拉回了蓋婭即將消逝的意識。擊退了暗之威脅的一行人準備開始啟動最後剩下的冰屬性。仿照原初世界的冰之巫女伊塞勒進行的請神方式，琳主動提出作為附身的容器。在極北的大冰河運用冰神「希瓦」的形象展開請神術式，戰勝附身在琳身上的構想蠻神，啟動冰屬性為第一世界取回屬性之力！"
729,"完成六屬性啟動後，一行人使空無大地重新取回了生機。另一方面，蓋婭發現了神秘的水晶，便認為可能使自己恢復記憶，於是就將這塊比叉子還重的水晶拿了回來。做好思想準備的暗之戰士窺視了水晶的內部，水晶中便映射出了第二次調查作戰中所經歷過的戰鬥景象。最初的食罪靈伊甸以及隱藏在暗之巫女蓋婭的謎團至今仍然不明。如今暗之戰士將要再次體驗圍繞著伊甸所展開的進一步的攻防戰。"
730,""
731,""
732,""
733,""
734,""
735,"得到了「女王之刃」這一旗幟的博茲雅義軍終於要吹響反擊的號角了。以建立在舊阿拉木特城塞上的帝國軍第四軍團據點——帝國湖岸堡為目標，開始進行名為「蒼鷹歸巢作戰」的大規模反擊作戰吧。"
736,"激震之後巨大的轟響接踵而至。在侏儒山脈中，忽然出現了巨大的隕坑，眾多白色人造人從中出現，開始對古姆拉村展開無差別攻擊。與之對抗的，正是黑色人造人2B。雖然神秘的襲擊者在與重新啟動的2P匯合後果斷地撤退了，但是威脅並未就此消除。追上2B，挑戰白色人造人的據點——人偶軍事基地！"
737,"在諾弗蘭特上空，隨著流星雨的幻影再度降下，無名的英雄們身纏幻光相繼地出現在眾人眼前。<hex:02100103>召喚他們的術式與水晶公所使用過的秘術極為相似……而這是連無影都無法模仿的法術。「暗之戰士」為了引開身纏幻光不斷迫近的英雄們，準備飛越諾弗蘭特，前往水晶塔。<hex:02100103>現在，暗影反叛者們的決戰即將拉開帷幕！"
738,"艾里迪布斯說：「如果你要結束一切，那麼我也會全力反抗。」<hex:02100103>就算他將眾生想要拯救世界的願望化作食糧，就算他假借了英雄之名，可對於一個已經失去戰鬥理由之人，相信你是絕對不會輸給他的。<hex:02100103>伴隨著舊友莊嚴地訴說著關於「阿謝姆」的事跡，「暗之戰士」發動了古老的召喚術式。在群星的中心，能夠對抗世上真正威脅的光輝應召而出。與寄宿著群星之力的勇士們共同挑戰艾里迪布斯——挑戰光之戰士吧！"
739,"異世界的詩人將光與暗之戰士各自正義的碰撞比喻為三角關係中的愛情角逐，詠唱起了詩文。<hex:02100103>即便雙方都有著拯救世界這一純粹的願望，但只要開戰，就會出現勝者和敗者。那麼，敗者的理想和心願該何去何從呢。如今，水晶塔依舊靜靜地矗立著，回憶起水晶的殘光，繼續歌頌英雄們的英勇事跡吧。"
740,""
741,""
742,""
743,""
744,""
745,""
746,"曾經的薩雷安精製區中聚集著許多著名工匠，而賢者瑪托雅在隱居之前也曾在此地鑽研技藝，同時還擁有著自己的魔術工房，她在這裡製作出了許多神秘的魔具與使魔。<hex:02100103>冒險者一行得到了身為工房主人——瑪托雅的幫助，順利打開了緊閉的大門，進入了這十多年無人問津的工房。為了量產具有新型術式的使魔，快去收集材料，讓荒廢已久的火爐再次燃起火焰！"
747,"隨著暗屬性的啟動，被封印在伊甸體內的無影米特隆的意識甦醒了過來。米特隆為了喚起蓋婭失去的記憶，嘗試再現了100年前那場光與暗的激戰。在眾人面前出現的，是曾經支配著第一世界所有黑暗之力的反英雄。為了救出被米特隆囚禁的蓋婭，暗之戰士需要扮演光之戰士——阿爾博特擊敗對手。"
748,"從100年前的光之泛濫……不，從更久遠的古代延續至今的故事已經閉幕。蓋婭接受了自己靈魂中所隱藏的真相，並決意將不知何時會再次轉生之人的故事流傳下去。不過，她手上拿的卻是比筆要沉重許多的神秘水晶。承接了蓋婭思念的暗之戰士窺視了水晶的內部，從中映射出了在最終調查作戰中經歷過的戰鬥的另一種可能性。如今暗之戰士將要再次體驗圍繞著伊甸所展開的最終攻防戰。"
749,"六種屬性全部啟動完畢，世界出現了再生的徵兆，為了觀察再生的經過，一行人再次造訪了空無大地。不過，本應復甦的綠地受到光屬性影響，變為了枯木殘骸。為此，需要啟動能與光屬性相互對抗的暗屬性。以統治虛無界的魔王級妖異——暗黑之雲的形象進行了構想請神，與構想妖異一決勝負，取回屬性之間的調和！"
750,"從100年前的光之泛濫……不，從更久遠的古代延續至今的故事已經閉幕。蓋婭接受了自己靈魂中所隱藏的真相，並決意將不知何時會再次轉生之人的故事流傳下去。不過，她手上拿的卻是比筆要沉重許多的神秘水晶。承接了蓋婭思念的暗之戰士窺視了水晶的內部，從中映射出了在最終調查作戰中經歷過的戰鬥的另一種可能性。如今暗之戰士將要再次體驗圍繞著伊甸所展開的最終攻防戰。"
751,"100年前的激戰重演，一行人擊敗了影之王。發現無法使蓋婭恢復記憶的米特隆，強行使靈魂融合與蓋婭共享了記憶。至此，蓋婭理解了自己就是無影阿洛格裡夫的轉生體，並對琳的呼喚無動於衷。同時，作為暗之使徒的蓋婭為了完成使命，召喚出了「琳心中所想的最為強大之物」。為了打破無影的野心救出摯友，現在正是跨越最強幻想的時候！"
752,"從100年前的光之泛濫……不，從更久遠的古代延續至今的故事已經閉幕。蓋婭接受了自己靈魂中所隱藏的真相，並決意將不知何時會再次轉生之人的故事流傳下去。不過，她手上拿的卻是比筆要沉重許多的神秘水晶。承接了蓋婭思念的暗之戰士窺視了水晶的內部，從中映射出了在最終調查作戰中經歷過的戰鬥的另一種可能性。如今暗之戰士將要再次體驗圍繞著伊甸所展開的最終攻防戰。"
753,""
754,""
755,""
756,"在金碟遊樂場的地下深處新開辦了一個九宮幻卡的錦標賽專用活動場，聚集到這裡的人只有一個目的——追求更高強度的幻卡對局。錦標賽的規則由參賽選手自由決定。如果你也有一位勁敵，不妨相約一同到這裡一決高下。"
757,""
758,"琳為了摯友，跨越了自己想像中的最強之物。看到成長後的琳，無影發現了思念之力的強大，害怕被再次分離的無影們，想要操控伊甸的屬性之力，創造並躲入永恆不變的理想鄉。這樣下去，第一世界的環境乙太將會全部枯竭，同時，與摯友之間的思念、相互許下的約定也都會消失……讓世界再生的最終決戰，終於要開始了。"
759,"從100年前的光之泛濫……不，從更久遠的古代延續至今的故事已經閉幕。蓋婭接受了自己靈魂中所隱藏的真相，並決意將不知何時會再次轉生之人的故事流傳下去。不過，她手上拿的卻是比筆要沉重許多的神秘水晶。承接了蓋婭思念的暗之戰士窺視了水晶的內部，從中映射出了在最終調查作戰中經歷過的戰鬥的另一種可能性。如今暗之戰士將要再次體驗圍繞著伊甸所展開的最終攻防戰。"
760,"解放者等人通過水琴在眺望未來中獲得的情報，嘗試抓捕米希亞。不過米希亞也通過人工獲得的眺望未來的能力預見了此次的襲擊。<hex:02100103>米希亞留下伏兵用於阻擋義軍，之後便與成為了信徒的女王之刃們一起消失在了古代博茲雅時代的地下遺跡中。探索地下遺跡女王古殿，從米希亞那裡奪回聖劍！"
761,"異國的劇作家為了尋求新劇的靈感，從解放者那裡打聽到了在古代博茲雅地下遺跡「女王古殿」中經歷的最新冒險故事。<hex:02100103>劇作家對於此次的冒險興趣頗深，為了完成新劇需要更為詳細的描述。於是解放者慢慢回憶起了在地下遺跡展開的激鬥……"
762,"西德等人在調查中發現，除了紅寶石神兵和藍寶石神兵外，還有第三種新型神兵存在，其名為綠寶石神兵。通過解析終端機，發現綠寶石神兵可以在水中行動，所以它很有可能已經進入了羅塔諾海上的帝國海上基地。<hex:02100103>解放者與蓋烏斯一行利用加隆德煉鐵廠準備的潛水艇潛入了敵軍基地，嘗試破壞綠寶石神兵！"
763,"加隆德煉鐵廠的模型師再次找到了擊破綠寶石神兵的英雄。他為了賺取新裝備的開發費用，製作了新的模型。<hex:02100103>面對精巧複製出的綠寶石神兵模型，模型師再次闡述著自己無盡的妄想。像上次一樣，如果將該模型在「模擬戰系統」掃描一下，便能體驗更加激烈的模擬戰鬥……"
764,""
765,""
766,"一款令人著魔的遊戲自東方傳來了艾歐澤亞。現在，就請停下您匆匆的腳步、坐到全自動魔導遊戲桌旁，用手中的方城牌一決高下吧！<hex:02100103><hex:02100103>※僅有東風戰的對戰。<hex:02100103>※吃碰後可以用斷么九牌型和牌。<hex:02100103>※對戰結果會導致段位與積分發生變化。<hex:02100103>※當前段位與積分可以在快捷指令裡「金碟遊樂場」中的「方城戰」項中進行確認。"
767,"一款令人著魔的遊戲自東方傳來了艾歐澤亞。現在，就請停下您匆匆的腳步、坐到全自動魔導遊戲桌旁，用手中的方城牌一決高下吧！<hex:02100103><hex:02100103>※僅有東風戰的對戰。<hex:02100103>※吃碰後可以用斷么九牌型和牌。<hex:02100103>※對戰結果會導致段位與積分發生變化。<hex:02100103>※當前段位與積分可以在快捷指令裡「金碟遊樂場」中的「方城戰」項中進行確認。"
768,"一款令人著魔的遊戲自東方傳來了艾歐澤亞。現在，就請停下您匆匆的腳步、坐到全自動魔導遊戲桌旁，用手中的方城牌一決高下吧！<hex:02100103><hex:02100103>※僅有東風戰的對戰。<hex:02100103>※吃碰後可以用斷么九牌型和牌。<hex:02100103>※對戰結果不會導致段位與積分發生變化。"
769,"一款令人著魔的遊戲自東方傳來了艾歐澤亞。現在，就請停下您匆匆的腳步、坐到全自動魔導遊戲桌旁，用手中的方城牌一決高下吧！<hex:02100103><hex:02100103>※僅有東風戰的對戰。<hex:02100103>※吃碰後不可以用斷么九牌型和牌。<hex:02100103>※對戰結果不會導致段位與積分發生變化。"
770,""
771,""
772,""
773,""
774,""
775,""
776,"一隻會說人話的奇妙狐狸出現在了田園郡，它被叫做宗長，又被稱為點茶的宗旦。為了給它提供茶餘飯後的談資，回憶起激戰的過程吧。<hex:02100103>這次要講述的是和水神利維亞桑的充滿動蕩的戰鬥。是利維亞桑先被打倒還是冒險者先落入波濤洶湧的大海呢。一切都將在這場激戰的過程中娓娓道來。"
777,"自古以來，蜥蜴人族就在與薩納蘭相鄰的帕戈爾贊過著趕羊和蜥蜴的游牧生活。現在，他們唯一的定居城市佐爾瑪刻遭到了終末使徒的大舉進攻。得知此事的娜娜莫女王決定派兵救援曾與人類為敵的蜥蜴人族。冒險者也和拂曉的同伴、被解放的天龍提亞馬特，以及龍騎士埃斯蒂尼安一同前往了這一片混亂的大草原。"
778,"帝國軍第四軍團正在扎杜諾爾高原集結飛空戰艦艦隊。雖不知此舉的意圖，但敵方將部隊彙集一處對博茲雅義軍來說也是夢寐以求的戰機。為了解放博茲雅，展開最後的決戰吧！"
779,"侏儒山脈中突然出現了白色的巨塔。阿諾古說，如果不將其內部的白色球體破壞掉的話，這個世界就會被吞噬殆盡。為了阻止2P的計劃，黑色人造人和暗之戰士決定向塔發起攻擊。帶著背水一戰的決心，挑戰希望之砲台：「塔」！"
780,""
781,"第七軍團在維爾利特的據點——帝國丘陵堡有了新動向。前去偵察的瓦爾多蘭報告說，好像是一個未知的神兵在大肆破壞。阿莉留下了一封信之後便不知所蹤，她似乎是為了保護哥哥阿爾豐斯和故鄉維爾利特而展開了行動。蓋烏斯為了拯救阿莉等孤兒，決定駕駛著究極救世者G型，和解放者一起進行鑽石神兵捕獲作戰！"
782,"加隆德煉鐵廠的模型師一邊展現鑽石神兵模型，一邊帶著和以往截然不同的悲痛表情講述機體的構造。他製作的模型作為年輕人們戰鬥過的證明，被捐贈給了維爾利特的新政府。為了不讓悲劇再次發生，通過「模擬戰系統」體驗更加激烈的和鑽石神兵的戰鬥，進一步鍛鍊自己的實力。"
783,"在作為真正的太守領導拉扎罕的七大天龍之一、星龍弗栗多的委託下，「拂曉血盟」的大家決定乘船前往被當地人民稱為「佐特塔」的終末塔調查。回到舊薩雷安，做好準備的冒險者們一路前往拉扎罕境內的小島、納倫奈爾島。在調查被謎團包圍的塔的同時，為了救出包括妮妲納在內的俘虜們，一行人帶著可以防護精神汙染的「護魂之靈鱗」，向異形樓閣發起挑戰。"
784,"根據戰爭戰略矩陣「西提格瑪一」發出的生存命令，兵器生產戰略矩陣「西提格瑪四」重新啟動了。但是因為其依然保持著當時向異星出征的邏輯。這樣下去就會再生產出許多侵略兵器了！為了阻止這種情況的發生，有必要侵入西提格瑪四的記憶領域，讓其承認在戰爭的盡頭等待的只有敗北。接受著奧密克戎N-7000的支援，一邊改寫電腦所做的夢！"
785,"和伊爾薩巴德派遣團一起踏上加雷馬的「拂曉血盟」一行人，看到了聳立在天上的漆黑巨塔。那裡曾是皇帝的宮殿，也是世界上最大的帝國的中樞——帝都魔導城。現在那裡已經成為了被稱為「巴別塔」的終末使徒的據點。為了阻止呼喚終末降臨的芝諾斯和法丹尼爾，冒險者們決定搭乘魔導列車潛入塔的上層！"
786,"以哲學家議會的名義在迷津最底層秘密建造的星海觀測機構——本源觀測星晶鏡。其中中建有超大的以太鏡，可以窺視星海的深淵，其規模甚至超過了龍堡內陸低地的「顛倒塔」。隨著以太縮退爐的問題成功解決，為了和海德林面對面，獲准使用該設備的一行人決定前往尚未有人到達過的星海深層……"
787,"希望之地厄爾匹斯最大，可被稱作中樞的巨大設施極北造物院的內部，再現了許多環境。有大量創造生物被飼養在那裡，用於衡量它們是否對行星有益。赫爾墨斯把自己關在這裡，拒絕交出自己創造的、能跨越星球的創造生物——「梅蒂伊翁」。為了解其和即將發生的「終末」之間的關係，一行人決定強行進入造物院。"
788,""
789,"天空燃燒著，恐怖的終末到來了。薩維奈島北部廣闊的樹海瓦納斯帕蒂，正被災厄的火焰吞沒。往日沉默僧侶們編織對眾神的祈禱的寂靜森林，如今充滿了絕望的悲鳴。為了支援率領星戰士團出擊的星龍弗栗多，「拂曉血盟」一行人也趕往了樹海。為了拯救更多的生命，哪怕面對任何困境，也不會停下步伐。"
790,"深入星海的「拂曉血盟」一行人在最深層與海德林的意志見面了。她給了拂曉兩種選擇。一是利用作為逃生船的月亮從終末的災厄中逃離。而另一條路是追蹤梅蒂伊翁直到天涯海角，和頌歌終末之物直接對決。但是若要選擇後者，就必須要有超越一切的堅強意志。超越給予考驗的海德林，展現你那可以抓住希望的力量！"
791,"異國的詩人彈奏歌曲，向決定反抗終末的「拂曉血盟」一行人，海德林提出要確認是否有對天之盡頭挑戰的覺悟，作為一道嚴苛的考驗而阻擋在了眾人面前。雖然希望眾人超越自己，但那決不放棄的姿態隱藏著與佐迪亞克不同的悲壯。光之戰士現在正重新經歷與光之神海德林的戰鬥體驗。"
792,"那些悲哀的鳥兒，帶著小小的疑問渡過重重繁星，在宇宙中飛翔。那是為了尋找創造者所給予的重要問題的答案——尋求生存的理由、探索生命的意義。但是，一直所祈求的溫柔答案卻始終無法得到，取而代之的只有殘酷的絕望。所以鳥兒們在天的盡頭築巢，在頌歌終結之時給予這個世界些許溫柔。但是你還沒有放棄。你懷著被託付的夢想和熠熠生輝的希望，在一切終末的旅途間默默地前行。"
793,""
794,"樂園都市笑顏鎮本應是誰都能微笑生活的最好城市。然而反覆的規格變更，迫近的交貨期限。如果這兩個重合在一起的話，會發生怎樣的悲劇呢……1萬2000年的文明史所證明的理所當然的事情，那些大部分時間都在睡覺的兔兔族們是不可能理解的。這樣下去，無情的地下迷宮將延伸到月球的最深處，用微笑擊潰失控的全自動建築系統。現在，讓我們用暴力解決一切！"
795,""
796,"飛過無數行星尋找希望的鳥兒們目睹了無數的絕望，不知什麼時候變成了想人類從徒勞的鬥爭中解放出來，用殘留在心中的溫柔去頌歌「終末」之物。以思念中汲取而來的力量為翼，乘著執念之風變成了帶來終末的歌。但是，即使在天的盡頭，終末之地，你也還依然挺立著。支撐這雙腳的，是光的意志、是寄託的思念還是和某人的誓言……走在這條終途上的你，有著化思念為力量的能力。現在騎在神龍的背上，展示你心中閃耀的希望！"
