key,0
476,"■任務內的限制<hex:02100103>本任務無法轉換職業。<hex:02100103>本任務設有特殊的等級同步規則，<hex:02100103>裝備品級將被調整至430。<hex:02100103>在任務內的角色屬性值將按照不同職業被設定為固定的數值，<hex:02100103>魔晶石的效果將被無效化。<hex:02100103>"
477,"零式女王古殿和南方博茲雅戰線一樣可以使用失傳技能。<hex:02100103><hex:02100103>在南方博茲雅戰線等處獲得的失傳技能和<hex:02100103>設定在任務指令中的失傳技能將會被繼承。<hex:02100103><hex:02100103>另外本任務的起點附近<hex:02100103>有失傳技能保管箱和義軍鑑定師，<hex:02100103>進入任務後可以對失傳技能進行編輯。"
478,"零式女王古殿任務中設有多個看不見的陷阱，<hex:02100103>一旦觸發會帶來各種懲罰，給入侵者造成巨大傷害。<hex:02100103><hex:02100103>另外通過使用特定的失傳技能，<hex:02100103>可以使陷阱變為可視狀態。"
479,"在南方博茲雅戰線任務中有效的特殊效果，<hex:02100103>對於零式女王古殿任務同樣適用。<hex:02100103><hex:02100103>另外在完成零式女王古殿任務後，<hex:02100103>可以獲得能夠交換更加強力防具的道具。"
480,"陷入無法戰鬥狀態之後，如果一定時間內未能復活的話，<hex:02100103>會被強制退出任務。<hex:02100103><hex:02100103>另外陷入無法戰鬥狀態時顯示的選項<hex:02100103>會從「返回起點」置換成「退出」。"
481,"在零式女王古殿任務中，如果陷入無法戰鬥的狀態，<hex:02100103>將會減少一定數量的戰果。<hex:02100103><hex:02100103>另外陷入無法戰鬥的狀態時如果使用返回技能退出任務，<hex:02100103>除了上述懲罰外，還會導致戰果進一步減少。"
482,"在任務期間團隊將會暫時解除。<hex:02100103><hex:02100103>另外在參加任務時可以進行小隊重組。"
483,"在本任務中，取得的報酬會因人而異。<hex:02100103><hex:02100103>請注意不要忘記開啟發現的寶箱。"
484,"在進行零式女王古殿任務時，<hex:02100103>玩家會被賦予限制復活的狀態效果，<hex:02100103>因此一部分復活效果會變為無效。<hex:02100103><hex:02100103>另外通過極限技和特定的失傳技能所形成的復活效果，<hex:02100103>即使處於限制復活的狀態也可以正常起效，請靈活運用。"
485,"來自科諾古的訊息"
486,"■舍牌的種類<hex:02100103>玩家打出的牌分兩種類型：一種是直接打出本輪摸到的牌，<hex:02100103>一種是將摸到的牌加入手牌後打出的其他牌。<hex:02100103>不同類型的出牌會通過不同的顏色來進行區分。"
487,"1.將摸到的牌直接打出時，該牌的顏色會比其他牌更暗。<hex:02100103>2.被其他玩家鳴牌後的牌會顯示為紅色。<hex:02100103>3.直接打出的摸到的牌如果被其他玩家鳴牌，會顯示為深紅色。"
488,"■寶牌的指示形式<hex:02100103>遊戲中用來指示寶牌的形式共分兩種。<hex:02100103><hex:02100103>·多瑪式<hex:02100103>預設的指示形式，直接將寶牌顯示出來。<hex:02100103><hex:02100103>·傳統式<hex:02100103>與普通的麻將一樣，將寶牌指示牌（按順序）的下一張作為寶牌。<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>寶牌的指示形式可以通過快捷指令的角色→金碟遊樂場→方城戰→各種設定→寶牌指示牌設定按照自己的喜好自由進行切換。<hex:0249020103><hex:0248020103>"
489,""
490,""
491,""
492,""
493,""
494,""
495,""
496,"義軍勳章"
497,"概要"
498,"關於義軍勳章"
499,"戰果認定證"
500,"「義軍勳章」是博茲雅義軍向取得顯著戰果的人頒發的獎章。<hex:02100103><hex:02100103>擁有義軍勳章的人會獲得特殊的加護，<hex:02100103>只有在「天佑女王」相關副本中才有提升玩家能力的效果。<hex:02100103><hex:02100103>義軍勳章可以從札圖諾爾高原的「義軍決議官」處獲得。<hex:02100103><hex:02100103>要獲得義軍勳章，需要累積一定數量的戰果來交易「戰果認定證」。<hex:02100103>不過，透過利用義軍勳章，<hex:02100103>可以在「天佑女王」相關副本中發揮出無與倫比的力量。"
501,"透過獲得義軍勳章，<hex:02100103>您將獲得在「天佑女王」相關副本內永久生效的增益狀態。<hex:02100103><hex:02100103>義軍勳章一共有三種，每種效果各異。<hex:02100103>此外，每種勳章最多可以獲取十枚，<hex:02100103>獲得數量愈多效果愈好，但同時也需要更多戰果認定證。<hex:02100103><hex:02100103>■堅守彗星章<hex:02100103>增加持有者的最大生命值。<hex:02100103><hex:02100103>■勇猛彗星章<hex:02100103>增加持有者所造成的傷害。<hex:02100103><hex:02100103>■救命彗星章<hex:02100103>增加持有者所造成的生命回復效果。"
502,"「戰果認定證」可以透過向「義軍決議官」繳交一定數量的戰果取得。<hex:02100103><hex:02100103>此外，您還可以將一定數量的「戰果認定證」交給義軍決議官，<hex:02100103>獲得義軍勳章。<hex:02100103><hex:02100103>戰果認定證不會出現在您的背包或任務道具中。<hex:02100103><hex:02100103>您可以在「天佑女王」相關內容的專用窗口<hex:02100103>查看戰果認定證的持有數量。"
503,"關於決鬥"
504,"以優秀的戰績完成特定的緊急遭遇戰後，<hex:02100103>有可能會收到來自敵軍強敵的決鬥邀請。<hex:02100103><hex:02100103>接到決鬥邀請後，會彈出是否接受決鬥的窗口。<hex:02100103><hex:02100103>如果有多位玩家申請參加決鬥的話，會以抽選的方式選出參加決鬥的人選。<hex:02100103><hex:02100103>要想贏得決鬥的勝利，需要玩傢具有相應的實力以及做好十足的準備。<hex:02100103>請準備好有用的失傳技能，報名參加決鬥吧！"
505,"關於勇氣值"
506,"如果在申請參加決鬥後落選了，<hex:02100103>為了稱讚報名者敢於挑戰的勇氣，勇氣值會得到提升。<hex:02100103>勇氣值越高，在決鬥前的抽選過程中會有更高的機率被選中。<hex:02100103><hex:02100103>此外，如果成功被選為決鬥的對象，勇氣值將會重置。"
507,"關於大規模決戰"
508,"與博茲雅義軍一起<hex:02100103>進攻帝國軍大本營的作戰行動被稱為「大規模決戰」。<hex:02100103><hex:02100103>大規模決戰的觸發條件是具備參加條件的玩家<hex:02100103>在區域中滿足一定人數並停留一定的時間。<hex:02100103><hex:02100103>本任務最多可以供48位玩家參加。<hex:02100103><hex:02100103>在大規模決戰中<hex:02100103>需要玩家之間互相合作解開機關，共同挑戰強大的敵人。<hex:02100103>請積極地與其他玩家溝通交流，高效地進行戰鬥吧。"
509,"關於在航海中遇到的生物"
510,"乘坐努力號航海時，<hex:02100103>有機會能遇見海豚以及海鷗。<hex:02100103><hex:02100103>對大海抱有敬畏之心的船員們將它們視作幸運的前兆。<hex:02100103>如果遇見努力號周圍有大量海豚或是海鷗環繞的話，<hex:02100103>幻海流的發生機率據說有可能會上升，<hex:02100103>除此之外還可能有其他的好事情發生……<hex:02100103><hex:02100103>如果海豚或是海鷗出現了的話，<hex:02100103>最好還是好好去觀察一下它們吧！"
511,"關於大規模決戰觸發時間的間隔"
512,"每當玩家完成區域內發生的遭遇戰以及緊急遭遇戰時，<hex:02100103>都會縮短下一次大規模決戰開始前的間隔時間。"
513,"關於札圖諾爾高原"
514,"「札圖諾爾高原」是為了奪回加雷馬帝國第四軍團所佔據的博茲雅地區，<hex:02100103>攻略宏大的戰場的副本。"
