key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
127,"溫和與兇殘","狩獵人公會正在狩獵野豬幼崽，不曾想卻因此引來了憤怒的成年野豬，快將被激怒的野豬打倒救回獵人們！","","","","",0,1,0,3872319,8,13,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"強大的小魔鬼——阿路修","有情報說令鬼哭隊頭疼不已的小魔鬼阿路修出現在了沃連牢獄內部，一定要抓住這次機會！不能讓它繼續逍遙法外了！","","","","",0,1,0,3872330,9,14,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,"常影區收穫節","長老樹又到了結果實的季節，然而每到這時就會有嬰猴們前來造成騷亂。請去協助收穫「千年果實」，一定要小心嬰猴的襲擊！","盡快將從嬰猴群的進攻下守護住的千年果實交給前來收穫的園藝工。","交納的千年果實","","",0,2,0,3689344,14,19,2000193,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,"謹記地母神之所忘","地母神忘跡是連接上下層的重要交通路線，保證其安全的工作一刻也不容疏忽。請盡快消滅對路人造成威脅的禿鷲群！","","","","",0,1,0,3872331,10,15,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,"憤怒的教官——狂人米羅東","捲入到雙蛇黨的模擬戰訓練中了，協助新兵去打敗激昂的教官米羅東吧。不過要小心別讓同伴有任何閃失！","","雙蛇黨新兵","","",0,4,0,3867428,5,10,0,8,0,0,60724,60504,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,"病毒妖花——瑪塔丐丐","瑪塔丐丐的出現為森林帶來了大量病毒，現在整個森林都處於葉血病的陰影之下。請火速前去消滅掉這一巨大的病毒源！","","","","",0,1,0,3852490,13,18,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,"小巧小巧陸行鳥","正在飼養的陸行鳥雛鳥從牧場走逃走了，一旦它們被樹生蛞蝓襲擊會有很嚴重的後果，快去打倒蛞蝓，保證小鳥們的安全！","","","","",0,1,0,3852555,10,15,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,"願你的靈魂得到安息","不知什麼人喚醒了沉眠在塔姆·塔拉墓園中的死者，請令那些亡靈再次安息吧！","","","","",0,1,0,3852559,12,17,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"大逃亡","佔領了沃連牢獄的小魔精在謀劃集體出逃，一旦讓它們逃走會對我們造成極壞的影響，請立刻前去加強出口的守衛！","","","","",0,1,0,3852575,10,15,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,"援助加爾梵斯哨塔","進入了繁殖期的凶蛛蠍變得異常興奮，它們正在沿著街道逼近這裡，必須協助鬼哭隊阻止它們繼續前行！","","","","",0,1,0,3852600,11,16,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,"軟體大肚漢——盧卡寇","巨大蛞蝓盧卡寇出現在了長老樹附近，長老樹地區是我們的聖地，一定要嚴加守護不被魔物破壞！","","","","",0,1,0,3852613,14,19,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,"蜂蜜戰爭","小魔精為了蜂蜜而對蜜蜂展開了攻擊，蜂蜜對我們來說非常重要，一定要守護住身邊的蜜蜂群！","","蜜蜂群的數量","","",0,4,0,3867430,11,16,0,8,0,0,60724,60504,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,"病災散布器——瘟疫王子","有人目擊到了巨蠅瘟疫王子在附近出現，為了避免森林內的傳染病擴大，一定要盡快將這一傳染病的源頭掐斷！","","","","",0,1,0,3877977,16,21,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,"戰場的距離","有一隊帝國兵跨越了預設邊境線入侵到我們的領土上來了，立刻拿起武器將他們趕出我們的國家！","","","","",0,1,0,3877979,19,24,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,"秘密花園","蛞蝓群又盯上了對養蜂不可或缺的鮮花，如果鮮花被它們吃光了，我們會受到很大損失。一定要守住這片花園！","","","","",0,1,0,3862480,10,15,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,"結束繁殖期","來自異界的蟲型妖異在森林進入了繁殖期，如果任由其繁殖對我們會造成很大威脅，為了守衛森林的秩序，請盡快處理掉！","","","","",0,1,0,3852846,17,22,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,"魔猿少主——頑猴傑克","率領猴群的頑猴傑克好像正在為了擴大自己的地盤而到處活動，在它對森林造成更大損失前制止它們！","","","","",0,1,0,3853616,19,24,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,"小橋上的戰鬥","一批妖精族的拉姆狂信者湧入到了百靈啼，一定要阻止他們繼續深入，請立刻在吊橋上做好迎擊準備！","","","","",0,1,0,3853682,24,29,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,"發狂的守護者","在荊棘森地區有人目擊到了由於病害導致喪失了自我的樹精，請盡快前去將其穩定下來！","","","","",0,1,0,3853721,20,25,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,"神速的羚羊——西洛可","西洛可是速度猶如熱風一般的大型羚羊，也是黑衣森林每個狩獵人都渴求的目標，據說它現在正在附近活動，這可是個好機會！","","","","",0,1,0,3877983,23,28,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,"穿過長根蔓延的沼澤地","生活在別處的水蜥群正在向蔓根沼遷移，這樣會影響到這片地區的生態平衡，一定要盡量阻止它們的遷移！","","","","",0,1,0,3877986,34,39,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,"取締偷獵交易","在一場偷獵貨品交易中，偷獵者和哥布林族發生了摩擦打了起來，這是將雙方一網打盡的好機會！","","","","",0,1,0,3877994,28,33,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,"紅腹蜂巢攻略戰","我們對寄生蜂團的據點發動了進攻，請火速前去協助攻破大門突入到據點內部！","","破壞的大門數量","","",0,1,0,3689061,32,37,0,2,0,0,60721,60501,0,68,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,"紅腹蜂巢佔領戰","經過一番苦戰，紅腹蜂巢的大門已經突破了，接下來只要打倒他們的首領——毒針塞韋蘭！","","","","",0,1,0,3884803,32,37,0,0,0,0,60722,60502,0,36,0,37,38,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,"紅腹蜂巢防衛戰","寄生蜂團的殘兵們為了奪回蜂巢攻過來了！守住大門抵禦敵人的進攻！","","蜂巢大門數量","","",0,4,0,3688712,32,37,0,8,0,0,60724,60504,0,69,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,"紅腹蜂巢迎擊戰","堅守蜂巢，抵住寄生蜂團的進攻！打倒那些經驗豐富的紅腹盜竊蜂兵並讓他們失去戰鬥意識！","","蜂巢大門數量","打倒的蜂兵數量","",0,4,0,3688712,32,37,0,8,2,0,60724,60504,0,69,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,"最後的一片葉子","高徑地區附近的妖花有蔓延的趨勢，為了維持森林的平衡，請清除那些飛虻陷阱草！","","","","",0,1,0,3878580,22,27,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,"秀麗的不法之徒——豹爪偷獵王","豹爪偷獵王是護月之民偷獵團的領袖，只要能將他打倒，這個偷獵團體就會安分多了！","","","","",0,1,0,3878966,29,34,0,0,0,0,60722,60502,0,36,0,37,38,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,"令人頭痛的常客","巴斯卡隆酒家又有喝醉的客人在鬧事了，盡快制服醉客斯賓塞將場面平定下來吧。要注意委託人的安全！","","束手無策的常客","","",0,4,0,3862614,22,27,0,8,0,0,60724,60504,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"愛也需要時間","儘管現在還沒到羚羊的繁殖季節，但是有些雄羚羊就已經開始騷動起來了，請盡快馴服那些異常活躍的雄羚羊！","","","","",0,1,0,3863377,21,26,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,"鐵證如山","偷獵者的存在就是對森林和諧的干擾，我們一定不要放過任何一個線索，打倒敵人並繳獲偷獵的贓物獸皮吧！","盡快將作為偷獵證據的獸皮交給鬼哭隊的隊員","交納的偷獵皮革數量","","",0,2,0,3867062,29,34,2000251,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,"黑市的總管——雙尾豹雅畢·卡塔波","我們對偷獵物品的交易點發動了突襲，目標就是拿獲黑市的總管——雅畢·卡塔波！絕對不要有任何疏忽！","","","","",0,1,0,3867133,32,37,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,"刀刃上的過路費","有一批不法之徒在街道上強收過路費，這種情況絕對不能放任不管，請盡快進行處理！","","","","",0,1,0,3867168,22,27,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,"撤退要求","寄生蜂團好像在無人庵建立了新的據點，將立起路障的盜賊打倒，開闢出繼續前進的路吧！","","","","",0,1,0,3867238,24,29,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,"追求失去的貨品","某位旅行商人受到了哥布林族的追擊，結果導致商品都被奪走了，請將被搶走的貨物奪取回來吧！","盡快將奪回的商品交給無計可施的商人","交納的商品數量","","",0,2,0,3867290,29,34,2000252,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,"※β1不要：ウォータースプライトの大量発生","※β1不要：","","","","",0,1,0,3867306,34,39,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,"烏合之眾","已確認有一批鳥人族的巡哨部隊，出現在了私語巨木附近，請迅速前往現場將其消滅！","","","","",0,1,0,3879457,5,10,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,"赤王尚幼——額星蛛蠍","森林裡出現了一種新的幼體蛛蠍，能夠震懾住周圍的所有魔物，一定要盡早剷除這株危險的嫩芽！","","","","",0,1,0,3879483,3,8,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,"秋瓜浮村的守衛","秋瓜浮村的居民現在正在受到魔物的威脅，請盡快前往打倒迫近的禍蛛蠍！","","","","",0,1,0,0,25,30,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,"山人的心願","正在尋找新礦脈的開山工們好像對巨像兵的石材也產生了些興趣，請幫忙收集些岩石巨像身上的碎片吧！","將採集到的巨像兵的碎片交給形跡可疑的開山工","交納的巨像兵的碎片數量","","",0,2,0,3879486,28,33,2000253,1,0,0,60723,60503,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,"真理已死","在上次靈災前後出現了很多巨像兵，為了保護人們的安全，請去將它們排除吧！","","","","",0,1,0,0,29,34,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,"猴群混亂","天性喜歡搗亂的奧猴群出現在了元靈幼樹聖地的附近，為了維護聖地的安定，請立刻將它們驅散！","","","","",0,1,0,3867831,3,8,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,"大家都愛姆恩·圖伊豆","姆恩·圖伊豆不光是在我們這邊受歡迎，甚至奧猴也非常喜歡，請一定要堅守住林場水車中儲存的豆子！","","麻袋的數量","","",0,4,0,3867845,7,12,0,8,0,0,60724,60504,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,"芳香迷人——庫魯皮拉","庫魯皮拉是一種小口花的變異種，其放出的香氣會令人失去方向感，絕對不能放過這個令人失蹤的元兇！","","","","",0,1,0,3867939,8,13,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,"迎擊採伐部隊","為了奪取黑衣森林的樹木資源，鳥人族的採伐部隊向我們發動了進攻，請盡快協助鬼哭隊抵禦進攻的鳥人！","","鬼哭隊的補給物資","","",0,4,0,3867947,25,30,0,8,0,0,60724,60504,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,"虎視眈眈的席茲","飢餓的席茲正在瞄準秋瓜浮村的居民！為了保護居民的安全，請盡快打倒迫近的席茲！","","","","",0,1,0,3867975,27,32,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,"打掃榿木泉","榿木泉的樹木正在被兔蝓侵蝕，損害程度非常大，請盡快前去將這些兔蝓清掃乾淨！","","","","",0,1,0,3868016,27,32,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,"孤獨的巨像兵——努紐努維","在礦脈調查地區發現了無主的巨像兵，它好像一直在附近彷徨，將這隻孤獨的巨像兵打倒吧！","","","","",0,1,0,3922888,33,38,0,0,0,0,60722,60502,0,36,0,37,38,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,"跨天橋上的死鬥 前哨戰","盧恩族盜賊團正在迫近跨天橋，請盡快與銅刃團聯手迎擊！記得要注意銅刃團的兵員數量！","","銅刃團剩餘兵員","","",0,4,1,3996746,26,31,0,8,0,0,60721,60501,0,68,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,"跨天橋上的死鬥 守衛戰","盧恩族盜賊團已經到達了跨天橋，一定要守護住跨天橋的居民和物資，擊退盧恩族的盜賊！","","市民倖存者","物資剩餘量","",0,4,2,3996834,26,31,0,9,10,0,60721,60501,0,68,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,"跨天橋上的死鬥 迎擊茲茲盧恩","盧恩族盜賊團的首領出現了，一定要守護住跨天橋的居民和物資，打倒守財奴茲茲盧恩！","","市民倖存者","物資剩餘量","",0,4,3,3997258,26,31,0,9,10,0,60722,60502,0,171,0,37,38,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,"跨天橋上的死鬥 迎擊納約克·秋","唆使盧恩族盜賊團誘拐市民的蜥蜴人族幕後黑手出現了，一定要給他點教訓！打倒人販子納約克·秋！","","","","",0,1,5,3997260,26,31,0,0,0,0,60722,60502,0,69,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,"跨天橋上的死鬥 市民營救戰","我們發現了被誘拐的市民的所在地，請盡快與銅刃團一起進行營救行動，並打倒人販子納約克·秋！","","","","",0,1,6,3997286,26,31,0,0,0,0,60722,60502,0,68,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4304993,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305058,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305274,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305302,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305341,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305542,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305574,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305635,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305642,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305831,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305940,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,"上古鬪神——奧丁","身披漆黑鎧甲的亡靈騎士重新返回到艾歐澤亞這片大地之上。古老的鬪神要再次對這片大地施以殘忍的審判嗎？","","","","",0,1,7,4305987,50,70,0,0,0,0,60722,60502,0,153,0,37,38,35,1,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,"鮮花殺手","由於花甲蟲繁殖速度過快，不僅是害蟲，就連益蟲也被它們瘋狂地吃掉了，請在受災範圍擴大前盡量消滅它們！","","","","",0,1,0,4011055,7,12,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,"水源破壞者——遲鈍魔花喬迪","萌芽池是森林裡的主要水源地，可是現在卻出現了巨大魔界花在吸乾水源，請迅速打倒遲鈍魔花喬迪！","","","","",0,1,0,4038936,31,36,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,"九九藤蔓","鬼哭隊與神勇隊正在聯手驅除過量繁殖的草木綱魔物，請迅速協助他們打倒群蔓大口花！","","","","",0,1,0,4057804,19,24,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
