key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
49,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"喂，說你呢！<hex:02100103>你是冒險者吧？過來幫我個忙！","在那邊大肆胡鬧的男人是想要潛入船中的偷渡者。<hex:02100103>可是沒想到抓到他之後他卻裝作什麼都不知道。","然後被問急了，竟然開始狂暴起來！<hex:02100103>所以我想要拜託你幫個忙，<hex:02100103>在出現傷員之前制服他！","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","……我明白了，雖然很遺憾，<hex:02100103>那也是沒辦法的事。抱歉讓你為難了。",""
50,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你收集好土元精核心了嗎？","","","","不錯，就照這樣，繼續拜託你了。","","這樣啊……<hex:02100103>報酬是按件支付的……你別忘了……",""
51,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你幫我奪回貨物了？！","","","","就是這個，這是我的貨物！<hex:02100103>真不愧是冒險者大人！<hex:02100103>其他的貨物也拜託你了！","","哎？那你手上拿的是什麼？",""
52,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我在收集土元精核心……<hex:02100103>如果你有的話請讓給我……","","","","","","",""
53,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"請幫我把被強盜搶走的貨物取回來！<hex:02100103>那間廢棄小屋就是他們的據點！拜託你了！","","","","","","",""
54,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"冒險者，我有事要拜託你。<hex:02100103>因為我要把從這裡挖掘到的古物運到遺忘綠洲。<hex:02100103>你可以作為護衛和我同行嗎？","這附近蜥蜴人族的勢力很強……<hex:02100103>有很多進入沙漠的人再也沒有回來。<hex:02100103>運送貨物是一項非常危險的任務。","不過，我的前輩把這項任務交給了我。<hex:02100103>所以我一定要順利地把貨物送到遺忘綠洲。","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","這樣啊。<hex:02100103>好吧，畢竟這是前輩交給我做的事情，<hex:02100103>我應該憑自己的力量來完成。",""
55,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"真是的，最近的年輕陸兵都是些孱弱的傢伙！<hex:02100103>受不了，這要是有個什麼突發狀況怎麼上戰場！","不過我說你這個冒險者，<hex:02100103>倒看上去很有兩下子啊。","要不要和我們這裡的新兵練一練？<hex:02100103>讓他們回爐改造改造！","要陪新兵訓練嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","謝了！<hex:02100103>不用對他們客氣，往死裡打！","","這樣啊，那算了。<hex:02100103>我們的新兵完全不稱當對手麼……",""
56,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"喂，那位冒險者！<hex:02100103>你來得正好，我有件事想拜託你！","他們在打架啊！拜託你勸勸架。<hex:02100103>我想讓他們2個淡定點，但畢竟都是海之子，<hex:02100103>都倔得很，根本不聽我的勸。","所以乾脆不要客氣，直接給他們兩拳，<hex:02100103>讓那些笨蛋清醒清醒！","要讓他們清醒清醒嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","呃……好吧。<hex:02100103>抱歉讓你為難了。",""
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"哎？！我、我可沒有輸啊。<hex:02100103>這只是……一時大意！","都是因為那個女人說要比實力，<hex:02100103>我就奉陪了一下。但沒想到她竟然那麼強！","對了，你也幫我一把吧！<hex:02100103>打架管什麼規則！","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","嘁，你不會是害怕吧。",""
58,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"目前我們黑渦團正在進行德內維爾關的防衛訓練！<hex:02100103>目標是殲滅攻過來的黑渦團教導隊員！<hex:02100103>如果你原意，可以允許你參與此次訓練！","","","","","","",""
59,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"哦，你是冒險者嗎？來得正好！<hex:02100103>你也來練一練我們那些孱弱的新兵吧，<hex:02100103>讓他們回爐重造一下！","","","","","","",""
60,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"冒險者，快來幫幫我！<hex:02100103>裝香橙的木箱正受到攻擊！那是我好不容易才摘下來的！<hex:02100103>請你把聚集在木箱周圍的碼頭溝鼠消滅掉！","","","","","","",""
61,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"啊啊，這些嬰猴真煩人！<hex:02100103>這樣我根本沒辦法把小麥粉運出去啊……","","","","","","",""
62,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"該死的盲頭蟹，竟然聚集了這麼多隻……<hex:02100103>休想破壞打樁機！","","","","","","",""
63,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"要保護好資料，快！<hex:02100103>快把哥布林族趕走！","","","","","","",""
64,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"啊哇哇哇！<hex:02100103>鬼鮟鱇聚在一起把淺灘的小魚吃掉了！<hex:02100103>那可是我的晚飯！","","","","","","",""
65,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我的父親被鬼鮟鱇吃掉了……<hex:02100103>快去幫我把那些傢伙全部消滅掉，為父親報仇！","","","","","","",""
66,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"嗯，我能從你的身上感受到炙熱的鬥魂。<hex:02100103>你是個相當有實力的強者，<hex:02100103>我想拜託你件事！","我聽說那邊的蜥蜴人軍陣地有一個新指揮官上任。<hex:02100103>所以就偷偷過來偵察……<hex:02100103>但是那些傢伙竟然已經在做進軍準備了！","現在已經來不及等待援軍了。<hex:02100103>所以我希望你能和我一起闖入他們陣地，破壞物資，<hex:02100103>討伐他們的新指揮官，阻止他們的進軍！","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","嗯，你還是怕去送死麼！<hex:02100103>好吧，我只好單槍匹馬衝進去了……",""
67,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"既然向我搭話，那是不是意味著你要幫我啊？<hex:02100103>我正在收集埋藏在這裡守衛身體裡的魂石。","那是用來進行古代魔法研究的……<hex:02100103>不過我實在是對付不了那些又大又堅硬的大塊頭。","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","好棒，我最喜歡勤勞的人了。","","哎呀，真是個裝模作樣的人，過分。<hex:02100103>一點都不懂得憐香惜玉。",""
68,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我需要巨像兵的魂石。<hex:02100103>你能為了我去敲碎那些守衛嗎？","","","","","","",""
69,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你得到巨像兵的魂石了吧。<hex:02100103>我可不喜歡裝模作樣的人哦。","","","","哼，很好……真是冰冷的心臟……<hex:02100103>我想要更深入地進行調查，<hex:02100103>你能再拿來一些嗎？","","真討厭。那些東西只能增加你的負擔哦。",""
70,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"請幫幫我，我需要食物。<hex:02100103>不然媽媽會因為一直連續工作而倒下的！","我要求不高，只要給我仙人掌的肉質莖就好了。<hex:02100103>我想讓媽媽能吃飽一些……","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","太好了……<hex:02100103>被仙人掌刺到可是很疼的，你要小心啊。","","不行麼……<hex:02100103>我果然還是要……更努力才行……",""
71,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"我想要仙人掌的肉質莖。<hex:02100103>我想讓媽媽能填飽肚子！","","","","","","",""
72,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"啊，是仙人掌的肉質莖！<hex:02100103>求求你，請分給我一些！","","","","謝謝你！如果再能有一些就好了……","","也是啊，沒有理由分給外人啊……",""
73,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"呀吼，那邊的朋友！<hex:02100103>我是盛夏的舞女伊·米蕾娃。<hex:02100103>請你聽一聽米蕾娃的請求。","米蕾娃現在要去隱秘瀑布，<hex:02100103>給有錢的叔叔帶去特別的舞蹈……","但是我自己一個人去心裡好害怕。<hex:02100103>所以想要你陪米蕾娃一起到那個叔叔家裡去！","要陪她去嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","真是的，你真壞心眼！<hex:02100103>米蕾娃就這麼沒有魅力嗎？",""
74,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"這座橋總是會受到盧恩人的襲擊。<hex:02100103>因為有很多物資都從這裡運輸，<hex:02100103>所以才容易被盯上吧。","啊，我可沒想要嚇唬你啊。<hex:02100103>放心吧，到時候還有我們呢。","","","","","",""
75,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"雖然我想要在這裡做生意，<hex:02100103>但這地方有些不太平啊。","雖然挨著飛空艇搭乘點是很有吸引力，<hex:02100103>可越是這種能賺錢的地方，<hex:02100103>就越容易聚集不良人員。","畢竟還發生了盧恩人綁走人類之後賣給蜥蜴人族的事件。<hex:02100103>真是想想就嚇人啊……","","","","",""
76,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"幹嘛？要買東西到隔壁。<hex:02100103>我可是很忙的。","我必須要在下一班飛空艇著陸前備好貨，<hex:02100103>不然就虧本了。時間就是金錢啊！","","","","","",""
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"隊長大人好棒的喵。<hex:02100103>我們要始終追隨隊長大人喵。","畢竟臉長得好帥的喵。","","","","","",""
78,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"怎麼？你也想加入我的部隊嗎？","抱歉了，已經沒有多餘的空位給你了。<hex:02100103>因為想要入隊的姑娘們太多了，呵呵。","不過，在你待在這裡的這段期間，<hex:02100103>就可以和其他市民及部下一樣，得到我的庇護。<hex:02100103>我可是很重視我的擁護者的。","","","","",""
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"哼哼，哼哼哼哼……<hex:02100103>我有的時候能和隊長大人說上話喵。","雖然不太明白在說什麼，<hex:02100103>但是隊長大人真的好帥啊！","","","","","",""
80,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"街道的盡頭是一望無際的黑衣森林。<hex:02100103>那裡會有新的邂逅在等待著我……","……雖然是這麼覺得。<hex:02100103>不過還是好害怕魔物啊。","","","","","",""
81,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"歡迎來到跨天橋。<hex:02100103>雖然現在挺安靜的，<hex:02100103>不過到飛空艇起航和著陸的時候相當熱鬧。","因為之前的靈災地面產生了一個巨大的裂縫，<hex:02100103>所以才搭建了這座橋方便兩邊的往來。<hex:02100103>希望這裡可以憑藉遺跡和飛空艇乘降等優勢成為薩納蘭的新名勝。","","","","","",""
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"嗯，咳咳……你想要搭乘飛空艇嗎？<hex:02100103>不好意思，這個搭乘點不面向個人開放。","如果你有搭乘許可證的話，<hex:02100103>可以到烏爾達哈飛艇坪的窗口去。","","","","","",""
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"嗯，這次進貨也要選擇沉穩……經典的……","不，應該走在流行前線。<hex:02100103>那麼就要盡可能的……拿到飛·烏爾的新作……","","","","","",""
84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"物資和市民都沒能守住……<hex:02100103>一切都被盧恩人奪走了。","雖然我們知道那些傢伙的據點。<hex:02100103>但連他們的進攻都抵擋不住的我們，根本沒有勝算。","","","","","",""
85,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"隊長大人真的好帥喵。<hex:02100103>雖然現在也很帥……但平時會更帥的喵！","今天只不過是一時大意，<hex:02100103>下次我們絕對絕對不會輸的喵！","","","","","",""
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"市民和物資都被擄走了。<hex:02100103>我這個隊長實在是失職……","可是，為了那些努力著的部下，<hex:02100103>我也要回歸華麗的戰線！<hex:02100103>將笑容和榮耀獻給我的部隊！","","","","","",""
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"雖然隊長大人很愛自己，<hex:02100103>不過也很愛大家喵。","希望隊長大人可以趕快恢復到平時的狀態，<hex:02100103>散發神秘的閃亮亮氣質喵……","","","","","",""
88,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"啊，傷腦筋……<hex:02100103>因為北邊的十二神大聖堂要舉辦一場喜事，<hex:02100103>所以我被委託運送蜂蜜酒……","但最近被香甜氣味所吸引的巨蠅頻繁出現，<hex:02100103>很多人都受到了它們的襲擊。","你是冒險者吧？<hex:02100103>如果你方便的話，能護送我到大聖堂嗎？","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","這樣啊……<hex:02100103>看來只能我自己去了……",""
89,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"無法割捨海盜生活的傢伙們都離開了……<hex:02100103>留在這裡的，都是決心要在這裡重新開始的人。","","","","","","",""
90,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"說實話，山上的生活很艱苦。<hex:02100103>但比起繼續當海盜，被四處通緝要好得多。","","","","","","",""
91,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"沒錢沒材料……<hex:02100103>要不要搶奪盧恩族的商店啊……","哎呀，不行。老毛病又犯了。","","","","","",""
92,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"嗯，得先把這破破爛爛的建築物改造一下。","","","","","","",""
93,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,1,1,1,1,1,1,1,1,"沒完沒了的！<hex:02100103>到底從哪裡著手開始做才好啊？！","","","","","","",""
