key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100397,"設計變動","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>",4655,4656,1984,10,11,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100398,"設計變動","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>",4655,4656,1984,11,12,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100399,"設計變動","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>",4655,4656,1984,12,13,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100400,"設計變動","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>",4655,4656,1984,13,14,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100401,"設計變動","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>",4655,4656,1984,14,15,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100402,"設計變動","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>變更一次作業狀態<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用3次<hex:0249020103><hex:0248020103>",4655,4656,1984,15,16,55,67632,True,0,0,100395,100396,100397,100398,100399,100400,100401,100402
100403,"坯料製作","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103><hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1518,8,9,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100404,"坯料製作","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103><hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1568,9,10,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100405,"坯料製作","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103><hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1618,10,11,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100406,"坯料製作","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103><hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1667,11,12,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100407,"坯料製作","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103><hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1718,12,13,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100408,"坯料製作","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103><hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1767,13,14,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100409,"坯料製作","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103><hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1818,14,15,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100410,"坯料製作","大量消耗耐久以推動作業進展<hex:02100103><hex:024804F201F403><hex:024904F201F503>在剩餘耐久不足的情況下使用時，效率會減半<hex:0249020103><hex:0248020103><hex:02100103><hex:020818E4E94509FF0F><hex:02080BE0E94657F20168F2012C03><hex:F2012C03><hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1867,15,16,72,0,False,0,18,100403,100404,100405,100406,100407,100408,100409,100410
100411,"上級加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊效果：<hex:0249020103><hex:0248020103>所消耗製作力變為18",239,246,1519,8,9,84,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100412,"上級加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊效果：<hex:0249020103><hex:0248020103>所消耗製作力變為18",239,246,1569,9,10,84,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100413,"上級加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊效果：<hex:0249020103><hex:0248020103>所消耗製作力變為18",239,246,1620,10,11,84,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100414,"上級加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊效果：<hex:0249020103><hex:0248020103>所消耗製作力變為18",239,246,1669,11,12,84,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100415,"上級加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊效果：<hex:0249020103><hex:0248020103>所消耗製作力變為18",239,246,1719,12,13,84,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100416,"上級加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊效果：<hex:0249020103><hex:0248020103>所消耗製作力變為18",239,246,1769,13,14,84,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100417,"上級加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊效果：<hex:0249020103><hex:0248020103>所消耗製作力變為18",239,246,1820,14,15,84,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100418,"上級加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>中級加工　<hex:024804F201F803><hex:024904F201F903>連擊效果：<hex:0249020103><hex:0248020103>所消耗製作力變為18",239,246,1869,15,16,84,0,False,0,46,100411,100412,100413,100414,100415,100416,100417,100418
100419,"一心不亂","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>使「集中加工」「集中作業」「秘訣」在任何狀態下都可以使用<hex:02100103>在「高品質」「最高品質」以外的狀態時使用「集中加工」「集中作業」「秘訣」，會結束本效果<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>",4655,4656,1996,8,9,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100420,"一心不亂","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>使「集中加工」「集中作業」「秘訣」在任何狀態下都可以使用<hex:02100103>在「高品質」「最高品質」以外的狀態時使用「集中加工」「集中作業」「秘訣」，會結束本效果<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>",4655,4656,1996,9,10,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100421,"一心不亂","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>使「集中加工」「集中作業」「秘訣」在任何狀態下都可以使用<hex:02100103>在「高品質」「最高品質」以外的狀態時使用「集中加工」「集中作業」「秘訣」，會結束本效果<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>",4655,4656,1996,10,11,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100422,"一心不亂","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>使「集中加工」「集中作業」「秘訣」在任何狀態下都可以使用<hex:02100103>在「高品質」「最高品質」以外的狀態時使用「集中加工」「集中作業」「秘訣」，會結束本效果<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>",4655,4656,1996,11,12,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100423,"一心不亂","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>使「集中加工」「集中作業」「秘訣」在任何狀態下都可以使用<hex:02100103>在「高品質」「最高品質」以外的狀態時使用「集中加工」「集中作業」「秘訣」，會結束本效果<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>",4655,4656,1996,12,13,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100424,"一心不亂","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>使「集中加工」「集中作業」「秘訣」在任何狀態下都可以使用<hex:02100103>在「高品質」「最高品質」以外的狀態時使用「集中加工」「集中作業」「秘訣」，會結束本效果<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>",4655,4656,1996,13,14,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100425,"一心不亂","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>使「集中加工」「集中作業」「秘訣」在任何狀態下都可以使用<hex:02100103>在「高品質」「最高品質」以外的狀態時使用「集中加工」「集中作業」「秘訣」，會結束本效果<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>",4655,4656,1996,14,15,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100426,"一心不亂","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>使「集中加工」「集中作業」「秘訣」在任何狀態下都可以使用<hex:02100103>在「高品質」「最高品質」以外的狀態時使用「集中加工」「集中作業」「秘訣」，會結束本效果<hex:02100103>使用時需消耗道具「能工巧匠圖紙」<hex:02100103><hex:024804F201F403><hex:024904F201F503>使用本技能不會消耗一次作業時間<hex:0249020103><hex:0248020103><hex:02100103><hex:024804F201F403><hex:024904F201F503>一次製作或練習最多可使用1次<hex:0249020103><hex:0248020103>",4655,4656,1996,15,16,86,67632,True,0,0,100419,100420,100421,100422,100423,100424,100425,100426
100427,"儉約作業","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%",240,247,1520,8,9,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100428,"儉約作業","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%",240,247,1570,9,10,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100429,"儉約作業","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%",240,247,1621,10,11,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100430,"儉約作業","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%",240,247,1670,11,12,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100431,"儉約作業","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%",240,247,1720,12,13,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100432,"儉約作業","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%",240,247,1770,13,14,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100433,"儉約作業","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%",240,247,1821,14,15,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100434,"儉約作業","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時推動作業進展<hex:02100103>效率：180<hex:02100103>成功率：100%",240,247,1870,15,16,88,0,False,0,18,100427,100428,100429,100430,100431,100432,100433,100434
100435,"匠之神業","<hex:024804F201F403><hex:024904F201F503>僅在內靜10擋時可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久度的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1997,8,9,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100436,"匠之神業","<hex:024804F201F403><hex:024904F201F503>僅在內靜10擋時可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久度的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1997,9,10,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100437,"匠之神業","<hex:024804F201F403><hex:024904F201F503>僅在內靜10擋時可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久度的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1997,10,11,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100438,"匠之神業","<hex:024804F201F403><hex:024904F201F503>僅在內靜10擋時可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久度的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1997,11,12,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100439,"匠之神業","<hex:024804F201F403><hex:024904F201F503>僅在內靜10擋時可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久度的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1997,12,13,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100440,"匠之神業","<hex:024804F201F403><hex:024904F201F503>僅在內靜10擋時可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久度的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1997,13,14,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100441,"匠之神業","<hex:024804F201F403><hex:024904F201F503>僅在內靜10擋時可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久度的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1997,14,15,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
100442,"匠之神業","<hex:024804F201F403><hex:024904F201F503>僅在內靜10擋時可以使用<hex:0249020103><hex:0248020103><hex:02100103>不消耗耐久度的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1997,15,16,90,0,False,0,32,100435,100436,100437,100438,100439,100440,100441,100442
